timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
3329,-103.71,158,0,0,1,5.096,0.0,3823.0,0.6598
3359,-100.93,30,0,0,1,18.69,0.3333,960.0,0.8581
3418,-100.22,59,0,0,1,6.399,0.0,1697.8,0.6339
3523,-130.98,105,1,0,1,6.635,0.0,5016.0,0.649
3599,-104.88,76,0,0,1,3.418,0.0,1562.4,0.6561
3786,-106.54,187,0,0,1,4.243,0.0,799.7,0.674
3861,-103.04,75,0,0,1,4.009,0.0,2194.9,0.6983
3895,-101.64,34,0,0,1,6.101,0.0,3216.6,0.6584
3938,-96.12,43,0,0,1,18.172,0.1163,2486.0,0.7324
3973,-98.21,35,0,0,1,12.542,0.0,4003.8,0.7415
4021,-100.4,48,0,0,1,6.409,0.0,1880.8,0.5561
4106,-100.81,85,0,0,1,5.664,0.0,3278.3,0.6728
4145,-100.0,39,0,0,1,6.407,0.0,3954.6,0.4646
4173,-100.58,28,0,0,1,6.86,0.0,4682.5,0.7071
4207,-101.22,34,0,0,1,5.781,0.0,2156.5,0.5179
4252,-95.3,45,0,0,1,15.277,0.0,343.1,0.7154
4388,-107.86,136,0,0,1,2.972,0.0,3677.2,0.7161
4420,-98.3,32,0,0,1,11.376,0.0,2809.6,0.7221
4521,-106.19,101,0,0,1,2.979,0.0,4480.4,0.7054
4711,-99.87,190,0,0,1,7.41,0.0,2637.3,0.683
4860,-104.62,149,0,0,1,4.934,0.0,2017.9,0.709
4885,-99.61,25,0,0,1,10.376,0.0,360.9,0.7431
4966,-101.62,81,0,0,1,7.889,0.037,2430.0,0.7
5052,-103.27,86,0,0,1,4.34,0.0,3328.2,0.6992
5083,-97.97,31,0,0,1,11.322,0.0,3969.4,0.5965
5184,-101.83,101,0,0,1,6.094,0.0099,4463.2,0.6859
5228,-101.48,44,0,0,1,5.764,0.0,1154.9,0.6187
5280,-101.61,52,0,0,1,4.798,0.0,3095.4,0.5596
5333,-102.35,53,0,0,1,5.191,0.0,4115.0,0.809
5498,-103.54,165,0,0,1,5.518,0.0,1557.8,0.6049
5519,-97.76,21,0,0,1,15.331,0.0,1772.4,0.5671
5532,-99.37,13,0,0,1,13.962,0.0,4268.0,0.7555
5571,-102.35,39,0,0,1,4.709,0.0,3030.4,0.5614
5679,-96.2,108,0,0,1,9.757,0.0,2856.1,0.6707
5772,-103.8,93,0,0,1,4.51,0.0,3520.1,0.6783
5811,-100.63,39,0,0,1,5.856,0.0,2664.1,0.4835
5875,-132.1,64,1,0,1,7.0,0.0,5046.6,0.61
5917,-100.98,42,0,0,1,5.285,0.0,3828.1,0.5271
5996,-101.24,79,0,0,1,5.932,0.0,2934.2,0.6462
6025,-100.61,29,0,0,1,6.819,0.0,4172.6,0.6322
6079,-102.08,54,0,0,1,4.334,0.0,404.2,0.602
6171,-105.04,92,0,0,1,3.499,0.0,3534.8,0.5925
6270,-103.64,99,0,0,1,4.309,0.0,3910.4,0.6599
6293,-97.63,23,0,0,1,15.208,0.0,4049.3,0.5481
6354,-99.72,61,0,0,1,7.683,0.0,4541.7,0.6647
6399,-100.57,45,0,0,1,5.283,0.0,1059.4,0.4828
6429,-97.74,30,0,0,1,16.714,0.0667,2995.7,0.7632
6504,-101.48,75,0,0,1,6.476,0.0,4149.8,0.7646
6572,-103.21,68,0,0,1,3.484,0.0,1842.2,0.7002
6620,-100.14,48,0,0,1,6.96,0.0,1076.7,0.6027
6720,-101.72,100,0,0,1,5.813,0.0,2573.2,0.7115
6742,-99.5,22,0,0,1,10.225,0.0,475.3,0.7178
6790,-99.56,48,0,0,1,3.985,0.0,1228.8,0.5846
6848,-99.43,58,0,0,1,7.8,0.0,4437.8,0.6675
6897,-97.36,49,0,0,1,12.287,0.0,3529.2,0.6314
6922,-96.78,25,0,0,1,16.228,0.0,4458.6,0.6079
6963,-100.85,41,0,0,1,5.61,0.0,4297.8,0.6468
7014,-102.04,51,0,0,1,5.542,0.0,4500.3,0.7803
7025,-99.06,11,0,0,1,17.433,0.0,1602.3,0.6779
7149,-101.98,124,0,0,1,5.968,0.0,2560.4,0.6575
7228,-99.04,79,0,0,1,7.178,0.0,3320.7,0.7476
7272,-96.51,44,0,0,1,15.143,0.0,1562.4,0.6589
7309,-100.39,37,0,0,1,5.863,0.0,4709.9,0.506
7354,-102.45,45,0,0,1,3.867,0.0,43.7,0.6464
7370,-99.49,16,0,0,1,11.123,0.0,4268.0,0.5363
7480,-101.02,110,0,0,1,6.228,0.0,3430.7,0.6702
7502,-99.39,22,0,0,1,10.76,0.0,1357.0,0.8472
7598,-100.76,96,0,0,1,6.982,0.0,3740.6,0.7573
7619,-100.47,21,0,0,1,8.598,0.0,2113.4,0.4016
7672,-102.99,53,0,0,1,5.293,0.0377,4282.8,0.7963
7703,-136.28,31,1,0,1,5.401,0.0,5021.6,0.5878
7742,-98.67,39,0,0,1,11.879,0.0,1557.8,0.6206
7781,-102.63,39,0,0,1,4.715,0.0,3529.2,0.7408
7860,-100.86,79,0,0,1,6.188,0.0,3352.7,0.7055
7953,-100.91,93,0,0,1,5.654,0.0,4388.5,0.5558
7990,-100.95,37,0,0,1,5.635,0.0,4121.7,0.6128
8125,-152.57,135,1,0,1,3.69,0.0,5000.0,0.7357
8162,-99.04,37,0,0,1,9.044,0.0,4920.2,0.6463
8207,-100.14,45,0,0,1,6.652,0.0,265.6,0.6239
8285,-100.68,78,0,0,1,6.259,0.0,2560.3,0.6162
8356,-97.62,71,0,0,1,10.496,0.0,1877.4,0.6945
8394,-99.28,38,0,0,1,9.428,0.0,4609.3,0.7666
8475,-97.96,81,0,0,1,9.366,0.0,4184.1,0.6162
8495,-98.48,20,0,0,1,12.202,0.0,2180.1,0.5492
8535,-99.67,40,0,0,1,6.884,0.0,3068.9,0.6192
8556,-101.09,21,0,0,1,6.954,0.0,3042.8,0.6141
8610,-101.35,54,0,0,1,6.001,0.0,4578.4,0.6351
8709,-103.88,99,0,0,1,4.029,0.0,192.9,0.6682
8830,-102.54,121,0,0,1,6.871,0.0331,2683.3,0.6721
8856,-100.67,26,0,0,1,9.7,0.0769,3477.8,0.5732
8885,-99.35,29,0,0,1,8.68,0.0,2338.8,0.6878
8904,-99.03,19,0,0,1,11.233,0.0,4709.9,0.6841
8944,-102.49,40,0,0,1,3.948,0.0,4825.8,0.5495
8997,-100.33,53,0,0,1,7.178,0.0,4255.9,0.655
9172,-102.77,175,0,0,1,5.752,0.0,2587.4,0.6642
9202,-98.28,30,0,0,1,12.475,0.0,4570.2,0.6401
9227,-98.95,25,0,0,1,11.761,0.0,445.0,0.6577
9246,-99.13,19,0,0,1,10.953,0.0,3400.1,0.6211
9290,-100.71,44,0,0,1,6.377,0.0,1461.6,0.7497
9500,-102.66,210,0,0,1,6.397,0.0,1562.4,0.6378
9549,-100.69,49,0,0,1,7.599,0.0,3526.2,0.6561
9716,-106.58,167,0,0,1,4.257,0.0,4030.2,0.6626
9765,-99.03,49,0,0,1,8.709,0.0,4606.8,0.7739
9813,-102.69,48,0,0,1,4.625,0.0,1138.7,0.8101
9898,-101.62,85,0,0,1,6.214,0.0,4533.2,0.6693
9969,-99.94,71,0,0,1,6.852,0.0,4313.1,0.571
10007,-100.28,38,0,0,1,7.194,0.0,1635.4,0.7551
10048,-100.92,41,0,0,1,6.097,0.0,384.0,0.8316
11548,-136.95,1500,0,0,0,0.694,0.0453,4127.1,0.3523
13048,-132.05,1500,0,0,0,0.287,0.0,4282.6,0.6404
14548,-147.97,1500,0,0,0,0.708,0.0327,2587.4,0.6379
16048,-445.76,1500,0,0,0,0.416,0.4567,1000.4,0.2901
17548,-107.05,1500,0,0,0,0.87,0.0007,1074.9,0.4542
19048,-294.8,1500,0,0,0,0.614,0.25,2113.4,0.394
20548,-520.31,1500,0,0,0,2.812,0.6207,4820.1,0.2771
20595,-114.39,47,0,0,1,12.785,0.7234,1730.7,1.1894
22095,-527.53,1500,0,0,0,2.158,0.6067,933.2,0.3467
23595,-286.91,1500,0,0,0,0.134,0.2513,3540.7,0.1403
25095,-61.7,1500,0,0,0,3.087,0.004,4832.4,0.3879
26595,-496.52,1500,0,0,0,0.705,0.548,1193.3,0.1313
28095,-95.31,1500,0,0,0,0.389,0.0013,3041.5,0.1552
29595,-26.37,1500,0,0,0,5.565,0.024,4017.7,0.3706
31095,-103.44,1500,0,0,0,0.196,0.0,2631.0,0.2316
32595,-101.8,1500,0,0,0,0.122,0.0,53.9,0.187
34095,-770.29,1500,0,0,0,0.218,0.9033,3291.9,0.0922
35595,-93.09,1500,0,0,0,0.45,0.0027,1499.3,0.1233
37095,-99.4,1500,0,0,0,0.162,0.0,2927.0,0.1683
38595,-106.49,1500,0,0,0,0.183,0.0,2182.8,0.2702
39253,-143.89,658,0,0,1,0.582,0.0,3204.7,0.2864
40753,-107.68,1500,0,0,0,0.244,0.0,629.3,0.3014
42253,-115.03,1500,0,0,0,0.312,0.0127,1925.0,0.2898
43753,-134.53,1500,0,0,0,0.286,0.036,3321.6,0.3101
43853,-104.16,100,0,0,1,11.649,0.22,4136.0,0.5314
45353,-271.57,1500,0,0,0,3.172,0.308,3079.3,0.1846
46853,-64.67,1500,0,0,0,3.066,0.0233,1213.7,0.2433
48353,-45.55,1500,0,0,0,3.435,0.008,4840.0,0.2161
49853,-233.84,1500,0,0,0,1.283,0.2067,3025.1,0.1809
51353,-105.7,1500,0,0,0,0.631,0.002,3529.2,0.3531
52853,-87.23,1500,0,0,0,0.924,0.002,1139.8,0.1806
54353,-80.91,1500,0,0,0,2.453,0.0327,3041.5,0.2052
55853,-205.16,1500,0,0,0,0.098,0.138,4500.3,0.1716
57353,-94.58,1500,0,0,0,1.199,0.0187,4825.8,0.1925
58853,-23.23,1500,0,0,0,3.952,0.002,3041.5,0.1522
59262,-115.24,409,0,0,1,4.345,0.0465,3626.7,0.1943
60762,-731.04,1500,0,0,0,0.262,0.8527,538.8,0.0922
62262,-61.39,1500,0,0,0,1.992,0.0007,4825.8,0.1402
63762,-94.73,1500,0,0,0,0.553,0.0,1567.2,0.1893
65262,-515.14,1500,0,0,0,1.202,0.588,2113.4,0.1017
66762,-520.15,1500,1,0,0,0.84,0.0,5137.2,0.0821
68262,118.86,1500,2,0,0,22.64,0.056,11166.1,0.3373
69762,66.58,1500,0,0,0,8.966,0.0,4026.0,0.2931
71262,27.92,1500,1,0,0,10.257,0.0,5013.5,0.334
72762,-92.57,1500,0,0,0,0.54,0.0,4766.5,0.1887
74262,-189.52,1500,0,0,0,0.969,0.1413,1669.4,0.1577
75762,-96.17,1500,0,0,0,0.431,0.0,4825.8,0.196
77262,-62.29,1500,0,0,0,2.999,0.008,4876.1,0.3095
78222,-131.45,960,0,0,1,3.129,0.0115,1619.7,0.1723
79722,-34.11,1500,0,0,0,3.788,0.0007,4825.8,0.2017
79743,-96.89,21,0,0,1,17.62,0.0,3986.5,0.5709
79768,-95.06,25,0,0,1,19.448,0.0,799.7,0.4775
79796,-94.64,28,0,0,1,19.942,0.0,814.3,0.581
79828,-94.85,32,0,0,1,18.873,0.0,2039.8,0.715
79848,-97.46,20,0,0,1,16.135,0.0,432.7,0.5621
81348,-107.73,1500,0,0,0,0.233,0.0,2202.1,0.3007
82848,-106.26,1500,0,0,0,0.29,0.0,2531.4,0.2913
84139,-298.89,1291,0,0,1,0.727,0.189,3547.4,0.1459
85639,-95.95,1500,0,0,0,0.696,0.0013,3210.8,0.2413
87139,28.98,1500,1,0,0,9.145,0.0107,5597.7,0.3135
88639,-34.3,1500,0,0,0,3.992,0.008,3696.2,0.2017
90139,-92.91,1500,0,0,0,0.667,0.002,4439.4,0.1705
91639,-82.72,1500,0,0,0,1.889,0.012,4114.6,0.2197
92364,-150.21,725,1,0,1,14.484,0.2993,6213.7,0.2829
93864,-98.17,1500,0,0,0,0.353,0.0,1567.2,0.1812
94262,-91.81,398,0,0,1,7.421,0.0,2973.8,0.387
95762,-249.34,1500,1,0,0,7.008,0.0087,5527.3,0.2978
97262,-171.67,1500,1,0,0,8.973,0.0053,5123.9,0.2709
98466,-3.84,1204,1,0,1,14.054,0.0033,6190.6,0.4084
99966,-145.43,1500,0,0,0,4.848,0.178,3216.6,0.2219
101466,4.53,1500,1,0,0,8.097,0.022,6568.3,0.303
102966,-21.68,1500,0,0,0,4.201,0.0,3112.9,0.2092
104466,-94.79,1500,0,0,0,0.267,0.0,791.3,0.1225
105966,-119.16,1500,1,0,0,0.328,0.0,5016.4,0.0917
107466,-767.23,1500,0,0,0,0.468,0.9047,971.8,0.0985
108966,-91.14,1500,0,0,0,0.383,0.0,4109.4,0.1003
109029,-101.83,63,0,0,1,3.58,0.0,3573.5,0.1624
110529,-94.38,1500,0,0,0,0.293,0.0,3895.2,0.1226
112029,-96.17,1500,0,0,0,0.28,0.0,3638.4,0.1388
113529,-564.06,1500,0,0,0,0.15,0.63,3095.4,0.0556
115029,-95.42,1500,0,0,0,0.194,0.0,1754.3,0.1237
116529,52.83,1500,1,0,0,9.188,0.0,8041.5,0.1545
116981,-64.15,452,0,0,1,11.429,0.0,3050.9,0.2739
117279,-87.15,298,0,0,1,9.568,0.0134,3238.6,0.2968
118779,-104.7,1500,0,0,0,0.37,0.0,3035.7,0.2866
120279,-162.6,1500,0,0,0,3.178,0.1553,1539.8,0.2455
120564,-101.81,285,0,0,1,5.68,0.0,788.0,0.247
120829,-100.78,265,0,0,1,6.612,0.0226,2871.2,0.2461
122329,-105.2,1500,0,0,0,0.328,0.0,3030.4,0.2888
122589,-111.44,260,0,0,1,1.761,0.0,1190.6,0.1167
124089,-253.85,1500,0,0,0,5.928,0.3573,3540.7,0.1927
125589,-82.81,1500,0,0,0,1.312,0.0,1181.6,0.2611
127089,-4.37,1500,2,0,0,14.839,0.0047,10067.1,0.2561
128589,-60.98,1500,0,0,0,6.1,0.104,4828.7,0.2028
130089,-153.97,1500,1,0,0,4.42,0.1373,6214.8,0.2857
131589,-51.28,1500,0,0,0,2.988,0.0093,4994.2,0.2085
133089,-101.98,1500,0,0,0,0.612,0.0,4827.0,0.3206
134589,-503.47,1500,0,0,0,1.21,0.5747,1228.8,0.1028
136089,-75.8,1500,0,0,0,1.89,0.0,1146.0,0.3103
137589,-131.06,1500,1,0,0,0.462,0.0,5006.5,0.2734
139089,-46.48,1500,0,0,0,3.185,0.0,4816.3,0.2708
140589,-102.73,1500,0,0,0,0.112,0.0,1563.2,0.1928
142089,-14.15,1500,0,0,0,4.357,0.004,4840.3,0.1237
143589,-88.8,1500,0,0,0,1.464,0.0093,4820.1,0.2913
145089,-23.06,1500,1,0,0,5.519,0.004,6138.7,0.1749
146589,-576.06,1500,0,0,0,1.515,0.6713,1166.1,0.1499
148089,-102.26,1500,0,0,0,0.06,0.0,3534.8,0.1724
149589,-108.01,1500,0,0,0,0.456,0.0,1140.1,0.3531
151089,-106.91,1500,0,0,0,0.386,0.0,4814.8,0.3223
152589,-101.1,1500,0,0,0,0.284,0.0047,2078.6,0.172
154089,-156.05,1500,1,0,0,2.435,0.092,5692.6,0.2246
155589,-153.38,1500,0,0,0,0.052,0.074,1190.6,0.1089
157089,-151.72,1500,0,0,0,0.061,0.038,3030.4,0.4516
158589,-224.86,1500,0,0,0,2.956,0.2453,3044.0,0.1184
159059,-196.59,470,1,0,1,11.123,0.4574,6230.4,0.1346
159225,-38.95,166,1,0,1,31.658,0.0,6230.1,0.2398
159494,-22.62,269,0,0,1,27.311,0.0149,4872.9,0.2216
160982,-200.09,1488,0,0,1,1.073,0.0148,3057.9,0.2773
162482,-27.29,1500,0,0,0,3.851,0.006,4136.0,0.1127
163982,-106.62,1500,0,0,0,0.31,0.0147,1655.3,0.1437
165482,-84.71,1500,0,0,0,0.987,0.0,1092.7,0.1858
166982,-103.32,1500,0,0,0,0.168,0.0,2070.2,0.2175
168482,-101.5,1500,0,0,0,0.074,0.0,3534.8,0.1666
169982,-97.31,1500,0,0,0,0.242,0.0,4872.9,0.166
171482,-124.98,1500,1,0,0,0.609,0.01,5053.9,0.1225
172982,-479.52,1500,0,0,0,0.352,0.516,1166.1,0.1125
174482,-127.62,1500,0,0,0,0.361,0.0413,3540.7,0.1796
175982,-87.47,1500,0,0,0,0.641,0.0033,4013.1,0.0855
177482,-62.62,1500,0,0,0,2.062,0.0,4825.8,0.1584
178982,-35.33,1500,0,0,0,3.347,0.0,2999.1,0.1565
180482,-102.89,1500,0,0,0,1.242,0.0,4814.8,0.4836
181982,-157.03,1500,0,0,0,2.8,0.1353,4210.3,0.2504
183482,-21.58,1500,0,0,0,4.339,0.0013,4825.8,0.2233
184982,-86.06,1500,0,0,0,0.557,0.0,2113.4,0.0891
186482,-301.55,1500,0,0,0,1.177,0.2893,2109.8,0.2282
187982,-86.93,1500,0,0,0,0.579,0.0,2120.1,0.1057
189482,-35.02,1500,0,0,0,3.315,0.0,4820.1,0.1792
190982,-129.97,1500,0,0,0,1.262,0.0727,3035.7,0.1426
192482,-43.48,1500,0,0,0,2.936,0.0,1159.6,0.1642
193982,-572.37,1500,0,0,0,2.976,0.7133,1166.1,0.1059
195482,-95.22,1500,0,0,0,0.412,0.0027,1159.7,0.1483
196982,-76.6,1500,0,0,0,1.621,0.012,3095.4,0.1241
198482,-777.17,1500,0,0,0,0.499,0.9233,3230.2,0.0561
198520,-124.93,38,1,0,1,23.094,0.0,5056.7,0.2205
200020,-595.54,1500,0,0,0,1.13,0.6947,3035.7,0.0888
201520,-430.21,1500,0,0,0,2.865,0.5153,4825.8,0.1618
203020,-84.47,1500,0,0,0,0.823,0.0,4766.5,0.1361
204063,-149.48,1043,0,0,1,1.353,0.0,2564.1,0.1178
205563,-34.85,1500,0,0,0,3.248,0.0,4825.8,0.1726
207063,-96.35,1500,0,0,0,1.079,0.0333,1603.0,0.1157
208563,-57.1,1500,0,0,0,1.921,0.0,3056.1,0.1026
210063,-87.23,1500,0,0,0,0.695,0.0,4825.8,0.1443
211563,-41.23,1500,0,0,0,2.949,0.0007,2995.7,0.1262
213063,-75.22,1500,0,0,0,1.439,0.0007,568.2,0.1711
214563,-92.6,1500,0,0,0,1.174,0.0127,4432.8,0.2339
216063,-99.25,1500,0,0,0,0.08,0.0,1567.2,0.1347
217005,-48.57,942,1,0,1,17.999,0.1008,6244.3,0.3087
218505,-55.22,1500,1,0,0,3.444,0.0273,6213.7,0.1529
220005,-491.9,1500,0,0,0,0.215,0.5353,1228.8,0.0892
221505,-52.74,1500,0,0,0,2.964,0.0033,4151.0,0.2395
223005,117.29,1500,1,0,0,13.838,0.0253,6228.8,0.243
224505,-14.85,1500,1,0,0,5.871,0.004,6228.8,0.1223
226005,-681.43,1500,1,0,0,3.749,0.2667,6166.1,0.0472
227505,-50.52,1500,0,0,0,2.712,0.0,4832.4,0.207
229005,-51.1,1500,0,0,0,2.359,0.0,1572.8,0.1454
230505,-57.27,1500,0,0,0,2.411,0.0,3130.4,0.2193
232005,-60.41,1500,0,0,0,2.17,0.0013,3133.8,0.1806
233505,-16.4,1500,0,0,0,5.105,0.0033,3744.2,0.3563
235005,-568.31,1500,1,0,0,0.219,0.0,5008.5,0.0992
236505,-73.6,1500,0,0,0,1.955,0.0033,3130.2,0.2679
238005,-59.09,1500,0,0,0,3.428,0.004,3130.2,0.4618
239505,-100.78,1500,0,0,0,0.07,0.0,1204.6,0.171
241005,435.35,1500,2,0,0,34.075,0.094,13250.8,0.3525
242505,178.0,1500,1,0,0,17.043,0.0287,9161.8,0.2851
244005,355.92,1500,2,0,0,28.52,0.0413,11950.2,0.4252
245505,-443.64,1500,1,0,0,4.997,0.0013,6166.1,0.0623
246169,-40.36,664,1,0,1,20.821,0.0843,5053.9,0.4756
246444,-110.01,275,1,0,1,16.48,0.0073,5053.9,0.4154
247944,163.14,1500,2,0,0,18.361,0.0267,11228.8,0.443
248193,-78.53,249,1,0,1,22.145,0.0201,6228.8,0.5347
249693,-491.91,1500,1,0,0,2.2,0.0,5021.5,0.1186
251193,-371.27,1500,1,0,0,5.286,0.002,5006.5,0.1346
252693,99.62,1500,1,0,0,12.228,0.0047,6220.7,0.2892
254193,-68.93,1500,0,0,0,2.062,0.004,4149.8,0.2042
255693,23.03,1500,1,0,0,8.908,0.0153,6220.8,0.2646
257193,-76.95,1500,0,0,0,1.089,0.0027,1228.8,0.0998
258693,-404.69,1500,0,0,0,0.175,0.414,4149.8,0.0992
260193,-763.54,1500,0,0,0,1.152,0.9267,1228.8,0.0345
261693,-352.83,1500,1,0,0,5.878,0.086,5450.1,0.1793
263193,-30.57,1500,0,0,0,4.313,0.0107,4121.7,0.2006
264693,-171.36,1500,0,0,0,1.586,0.132,4113.6,0.1897
266193,-342.83,1500,0,0,0,1.419,0.362,4110.2,0.1412
267693,-532.79,1500,1,0,0,0.42,0.0,5149.9,0.0495
269193,-225.13,1500,0,0,0,4.671,0.2853,3095.4,0.1553
270693,-52.51,1500,0,0,0,3.139,0.01,1231.8,0.2551
270836,-63.02,143,0,0,1,27.307,0.0699,1228.8,0.5743
272336,-436.94,1500,0,0,0,5.275,0.58,4121.7,0.1948
273836,-335.91,1500,0,0,0,8.941,0.54,4109.4,0.2155
275336,-125.65,1500,0,0,0,1.065,0.062,4121.7,0.1509
276836,185.98,1500,1,0,0,22.765,0.1367,9212.1,0.534
278336,256.24,1500,1,0,0,22.552,0.0513,9809.2,0.4241
279836,63.85,1500,1,0,0,10.923,0.02,6228.8,0.2369
280920,39.5,1084,1,0,1,19.318,0.0415,6228.8,0.3826
282420,161.31,1500,1,0,0,15.449,0.0013,9606.8,0.3083
283920,-153.61,1500,1,0,0,11.746,0.0493,6213.7,0.2306
285420,-1027.34,1500,1,0,0,3.916,0.7533,6213.7,0.0603
286920,-344.43,1500,1,0,0,7.977,0.016,6172.5,0.1829
288420,249.27,1500,1,0,0,22.428,0.054,9941.3,0.4645
289701,-18.97,1281,1,0,1,20.603,0.0476,6567.2,0.4092
291201,-372.45,1500,1,0,0,14.377,0.37,6567.2,0.323
292701,247.13,1500,2,0,0,21.611,0.016,11110.2,0.2914
294201,180.3,1500,1,0,0,16.207,0.0107,6507.7,0.2505
295701,-560.56,1500,0,0,0,5.027,0.7453,4109.4,0.1436
297201,181.06,1500,1,0,0,16.355,0.01,6172.5,0.2645
297505,-57.56,304,1,0,1,34.403,0.0987,6231.6,0.2948
299005,-91.35,1500,0,0,0,1.783,0.0113,4121.7,0.3677
300505,-136.96,1500,1,0,0,13.448,0.0073,6166.1,0.1864
302005,-226.46,1500,1,0,0,11.548,0.0153,6166.1,0.1893
303505,-90.64,1500,0,0,0,0.392,0.0,1166.1,0.0978
305005,-95.31,1500,0,0,0,0.171,0.0,1166.1,0.1034
306505,-119.16,1500,0,0,0,3.414,0.1227,3233.2,0.1037
308005,-96.54,1500,0,0,0,0.068,0.0,2113.4,0.1022
309505,-118.19,1500,0,0,0,1.15,0.0587,680.5,0.1011
311005,-672.76,1500,0,0,0,1.429,0.8067,2869.8,0.0892
312505,-95.57,1500,0,0,0,0.234,0.0,4671.0,0.1336
314005,-80.02,1500,0,0,0,0.813,0.0013,4780.7,0.0726
315505,-602.64,1500,0,0,0,0.186,0.682,774.6,0.0608
317005,-164.37,1500,0,0,0,1.36,0.1067,2078.6,0.2879
318505,-164.54,1500,0,0,0,0.725,0.0707,3577.4,0.4745
320005,-71.8,1500,0,0,0,1.258,0.002,544.2,0.0743
321505,-65.14,1500,0,0,0,1.9,0.0007,3645.8,0.145
323005,-107.07,1500,0,0,0,0.317,0.0,4283.3,0.3085
324505,-212.14,1500,0,0,0,0.095,0.1567,3994.5,0.0808
326005,-254.16,1500,0,0,0,0.694,0.226,552.2,0.1054
327505,-157.21,1500,0,0,0,0.341,0.0627,1554.1,0.3849
329005,-571.85,1500,0,0,0,0.539,0.6433,680.5,0.1359
330505,-98.73,1500,0,0,0,1.475,0.0153,3095.4,0.3535
332005,-701.76,1500,1,0,0,1.998,0.8567,5552.2,0.1093
333505,-198.82,1500,0,0,0,0.623,0.1387,4003.8,0.2272
335005,-33.26,1500,0,0,0,3.888,0.0007,3096.9,0.2749
