timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
132,-98.48,22,0,0,1,8.246,0.0,41.5
150,-100.0,25,0,0,1,5.37,0.0,13.5
228,-99.27,38,0,0,1,4.402,0.0,35.6
270,-99.93,23,0,0,1,6.146,0.0,13.5
288,-100.63,48,0,0,1,3.105,0.0208,24.5
402,-101.71,67,0,0,1,9.129,0.209,139.2
414,-103.8,69,0,0,1,2.719,0.1159,43.3
414,-99.41,24,0,0,1,6.721,0.0,24.3
438,-99.74,35,0,0,1,4.279,0.0,24.6
546,-100.99,43,0,0,1,3.573,0.0465,24.3
570,-98.23,70,0,0,1,5.25,0.0143,83.3
576,-100.99,27,0,0,1,6.11,0.0741,13.5
594,-99.28,30,0,0,1,5.054,0.0,30.6
612,-99.73,35,0,0,1,6.272,0.0857,53.9
642,-99.47,34,0,0,1,7.225,0.0882,58.2
654,-102.6,18,0,0,1,8.038,0.3333,17.1
678,-98.11,18,0,0,1,10.986,0.0,46.4
744,-98.89,17,0,0,1,9.48,0.0,30.6
762,-98.2,18,0,0,1,11.517,0.0,44.6
768,-98.86,26,0,0,1,8.919,0.0769,55.9
900,-103.01,54,0,0,1,5.7,0.1852,68.8
906,-99.95,52,0,0,1,2.846,0.0,30.6
918,-100.83,40,0,0,1,3.873,0.05,25.7
978,-101.58,36,0,0,1,7.15,0.2222,67.1
990,-102.27,37,0,0,1,4.495,0.1622,34.9
1038,-100.54,23,0,0,1,6.132,0.087,21.5
1056,-99.07,25,0,0,1,7.297,0.04,41.5
1122,-99.04,24,0,0,1,6.63,0.0,31.9
1128,-98.8,15,0,0,1,10.865,0.0,31.2
1170,-99.73,30,0,0,1,4.785,0.0,21.9
1206,-99.41,48,0,0,1,6.663,0.0625,67.1
1248,-99.29,20,0,0,1,10.712,0.15,53.9
1296,-99.3,15,0,0,1,9.832,0.0,21.5
1302,-97.69,93,0,0,1,5.951,0.043,135.8
1344,-99.13,48,0,0,1,4.337,0.0208,53.9
1362,-100.28,32,0,0,1,4.521,0.0312,21.9
1428,-99.71,30,0,0,1,6.087,0.0667,41.8
1464,-100.2,57,0,0,1,4.814,0.0702,67.1
1488,-99.0,32,0,0,1,11.687,0.1562,85.1
1530,-98.81,17,0,0,1,9.332,0.0,32.2
1554,-102.88,42,0,0,1,4.648,0.1905,45.4
1620,-99.51,22,0,0,1,6.367,0.0,21.5
1680,-98.9,36,0,0,1,5.039,0.0,41.6
1704,-101.98,60,0,0,1,7.84,0.2,111.1
1806,-99.73,46,0,0,1,5.559,0.0652,60.2
1866,-94.45,84,0,0,1,8.219,0.0119,163.8
1962,-98.59,47,0,0,1,4.793,0.0,53.9
1992,-97.91,31,0,0,1,12.112,0.0968,86.2
2046,-99.96,71,0,0,1,2.462,0.0,41.5
2064,-99.47,85,0,0,1,5.082,0.0353,86.8
2124,-99.09,70,0,0,1,3.925,0.0143,67.1
2142,-98.21,13,0,0,1,14.098,0.0,41.5
2172,-102.49,30,0,0,1,18.999,0.5333,121.9
2202,-99.83,56,0,0,1,11.437,0.2143,150.0
2238,-100.3,16,0,0,1,11.449,0.25,41.5
2250,-99.1,13,0,0,1,12.19,0.0,24.0
2292,-96.8,41,0,0,1,9.237,0.0244,94.4
2376,-101.88,69,0,0,1,7.291,0.1594,108.1
2412,-98.82,48,0,0,1,5.123,0.0208,59.6
2460,-100.62,43,0,0,1,3.986,0.0698,41.5
2484,-99.16,32,0,0,1,5.126,0.0,34.2
2526,-99.53,25,0,0,1,6.78,0.04,32.6
2544,-99.75,49,0,0,1,3.233,0.0,32.7
2574,-98.8,19,0,0,1,8.655,0.0,33.6
