timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
339044,489.76,1500,2,0,0,39.325,0.2113,14409.8
340544,500.8,1500,2,0,0,39.482,0.2153,14687.9
342044,483.56,1500,2,0,0,39.407,0.2213,14434.4
343544,502.63,1500,2,0,0,38.818,0.182,14235.6
345044,122.34,1500,2,0,0,27.211,0.2167,10031.3
346544,-274.64,1500,1,0,0,13.778,0.224,5041.5
348044,-163.39,1500,1,0,0,13.736,0.082,5023.2
349544,88.54,1500,2,0,0,27.559,0.2687,10021.5
351044,513.64,1500,2,0,0,38.518,0.1573,14090.7
352544,173.22,1500,2,0,0,27.395,0.1473,10023.8
354044,467.06,1500,2,0,0,36.981,0.1807,13534.8
355544,-154.51,1500,1,0,0,13.752,0.0787,5030.6
357044,-138.61,1500,1,0,0,13.744,0.0647,5006.7
358544,-33.06,1500,0,0,0,13.11,0.32,4820.3
360044,-418.37,1500,0,0,0,5.753,0.6447,2106.8
361544,371.04,1500,1,0,0,26.697,0.09,9825.8
363044,-140.44,1500,1,0,0,13.762,0.06,5025.9
364544,-146.8,1500,1,0,0,13.832,0.07,5041.5
366044,496.88,1500,2,0,0,36.507,0.124,13289.2
367544,517.28,1500,2,0,0,38.164,0.142,13939.5
369044,517.42,1500,2,0,0,38.033,0.1407,13924.5
370544,-141.57,1500,1,0,0,13.725,0.0533,5053.9
372044,535.85,1500,2,0,0,40.562,0.1833,14890.9
373544,536.17,1500,2,0,0,40.116,0.1713,14724.8
375044,-154.97,1500,1,0,0,13.784,0.0647,5056.9
376544,-151.97,1500,1,0,0,13.718,0.06,5053.9
378044,-157.54,1500,1,0,0,13.665,0.0587,5055.4
379509,707.33,1465,3,1,0,41.416,0.1945,15001.5
380257,204.09,748,1,0,1,43.601,0.1725,8058.3
381715,729.01,1458,3,1,0,41.696,0.1667,15009.6
383181,704.39,1466,3,1,0,41.586,0.1985,15000.0
384607,716.5,1426,3,1,0,42.637,0.1886,15000.0
385985,704.19,1378,3,1,0,43.963,0.2155,15007.6
387291,407.83,1306,2,0,1,43.925,0.1998,14112.8
388668,721.5,1377,3,1,0,44.192,0.1903,15000.0
390168,-168.46,1500,1,0,0,13.936,0.0687,5072.4
391668,191.97,1500,2,0,0,27.51,0.1093,10084.9
