timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
19,-97.07,19,0,0,1,13.857,0.0,67.1
62,-100.34,43,0,0,1,3.511,0.0,17.3
124,-98.34,62,0,0,1,4.829,0.0,67.1
318,-93.28,194,0,0,1,5.269,0.0,239.4
337,-99.22,19,0,0,1,8.511,0.0,25.2
430,-95.97,93,0,0,1,8.15,0.043,167.9
470,-98.3,40,0,0,1,5.851,0.0,55.4
540,-94.27,70,0,0,1,8.95,0.0,149.7
580,-99.03,40,0,0,1,4.44,0.0,41.5
677,-95.73,97,0,0,1,6.141,0.0,137.1
726,-99.3,49,0,0,1,3.575,0.0,41.5
764,-97.64,38,0,0,1,6.682,0.0,67.1
796,-99.34,32,0,0,1,4.854,0.0,30.6
851,-94.54,55,0,0,1,10.334,0.0,135.8
906,-99.48,55,0,0,1,3.236,0.0,41.5
950,-99.7,44,0,0,1,3.433,0.0,30.6
980,-93.06,30,0,0,1,21.234,0.0,149.7
1034,-100.0,54,0,0,1,2.837,0.0,30.6
1059,-98.3,25,0,0,1,8.012,0.0,46.9
1106,-97.19,47,0,0,1,7.211,0.0,80.7
1132,-99.17,26,0,0,1,5.729,0.0,30.6
1262,-87.39,130,0,0,1,11.431,0.0308,353.8
1307,-98.54,45,0,0,1,4.651,0.0,53.9
1368,-99.66,61,0,0,1,2.836,0.0,41.5
1401,-98.82,33,0,0,1,5.308,0.0,41.5
1424,-99.02,23,0,0,1,7.324,0.0435,41.5
1489,-98.3,65,0,0,1,17.478,0.3231,270.3
1534,-98.94,45,0,0,1,4.36,0.0,45.9
1644,-94.73,110,0,0,1,6.297,0.0,163.8
1673,-99.52,29,0,0,1,5.259,0.0,25.3
1770,-95.08,97,0,0,1,6.464,0.0,149.7
1815,-97.84,45,0,0,1,6.036,0.0,67.1
1843,-99.18,28,0,0,1,5.542,0.0,31.5
1873,-99.12,30,0,0,1,5.352,0.0,33.9
1896,-98.42,23,0,0,1,8.313,0.0,43.3
1921,-99.1,25,0,0,1,6.421,0.0,31.3
1960,-96.94,39,0,0,1,8.864,0.0,80.7
2015,-93.49,55,0,0,1,12.356,0.0,155.6
2060,-99.18,45,0,0,1,3.847,0.0,41.5
2172,-97.58,112,0,0,1,4.193,0.0,110.3
2208,-99.24,36,0,0,1,4.912,0.0,34.9
2274,-96.69,66,0,0,1,6.391,0.0,101.2
2353,-95.06,79,0,0,1,7.716,0.0,139.4
2406,-99.1,53,0,0,1,3.819,0.0,47.6
2456,-98.61,50,0,0,1,4.603,0.0,55.3
2466,-98.5,10,0,0,1,17.238,0.0,34.2
2512,-99.14,46,0,0,1,3.998,0.0,42.8
2550,-96.46,38,0,0,1,12.757,0.0526,108.1
2636,-96.92,86,0,0,1,5.267,0.0,108.1
2663,-98.64,27,0,0,1,6.501,0.0,41.5
2712,-98.66,49,0,0,1,4.353,0.0,53.9
2778,-95.61,66,0,0,1,7.526,0.0,121.9
2842,-98.2,64,0,0,1,4.587,0.0,71.2
2885,-99.12,43,0,0,1,4.154,0.0,41.5
3020,-90.91,135,0,0,1,7.816,0.0,251.0
3037,-98.34,17,0,0,1,10.592,0.0,41.5
3101,-96.98,64,0,0,1,6.142,0.0,94.4
3121,-98.43,20,0,0,1,8.545,0.0,41.5
3143,-99.51,22,0,0,1,6.257,0.0,21.5
3169,-98.6,26,0,0,1,7.049,0.0,41.5
3181,-98.75,12,0,0,1,12.307,0.0,30.6
3268,-99.11,87,0,0,1,3.003,0.0,67.1
3393,-97.39,125,0,0,1,3.83,0.0,121.9
3425,-99.63,32,0,0,1,4.802,0.0,24.8
3459,-99.4,34,0,0,1,4.605,0.0,30.6
3491,-97.11,32,0,0,1,9.474,0.0,73.7
3507,-98.25,16,0,0,1,11.726,0.0,42.6
3604,-97.26,97,0,0,1,4.44,0.0,108.1
3639,-94.69,35,0,0,1,13.741,0.0,121.9
3657,-98.23,18,0,0,1,10.54,0.0,44.2
3687,-98.6,30,0,0,1,6.361,0.0,43.9
3849,-98.47,162,0,0,1,3.206,0.0,121.9
3925,-99.43,76,0,0,1,2.977,0.0,54.4
3943,-98.16,18,0,0,1,10.803,0.0,45.4
4003,-100.47,60,0,0,1,2.481,0.0,24.9
4086,-97.54,83,0,0,1,4.892,0.0,94.4
4101,-98.83,15,0,0,1,10.274,0.0,30.6
4167,-96.16,66,0,0,1,9.253,0.0606,149.7
4182,-99.04,15,0,0,1,13.265,0.1333,46.0
4277,-93.54,95,0,0,1,7.571,0.0,178.2
4338,-98.23,61,0,0,1,4.651,0.0,68.9
4366,-99.52,28,0,0,1,5.4,0.0,24.7
4404,-95.88,38,0,0,1,11.196,0.0,100.5
4469,-96.93,65,0,0,1,6.168,0.0,95.9
4488,-98.86,19,0,0,1,8.445,0.0,32.3
4525,-96.89,37,0,0,1,9.029,0.0,80.7
4544,-96.99,19,0,0,1,14.959,0.0,68.4
4603,-91.87,59,0,0,1,17.23,0.0847,236.7
4635,-97.42,32,0,0,1,10.1,0.0,67.1
4703,-100.42,68,0,0,1,2.275,0.0,30.6
4720,-99.25,17,0,0,1,9.108,0.0,23.6
4817,-96.02,97,0,0,1,6.414,0.0103,141.0
4835,-98.74,18,0,0,1,9.188,0.0,34.2
4860,-97.94,25,0,0,1,8.486,0.0,53.9
4916,-98.87,56,0,0,1,3.64,0.0,53.9
4960,-100.48,44,0,0,1,3.357,0.0227,25.1
4996,-98.1,36,0,0,1,6.585,0.0,57.0
5034,-98.71,38,0,0,1,5.309,0.0,46.4
5077,-99.02,43,0,0,1,4.353,0.0,43.4
5121,-98.99,44,0,0,1,4.394,0.0,44.5
5147,-97.09,26,0,0,1,11.212,0.0,70.5
5180,-97.48,33,0,0,1,8.536,0.0,67.1
5220,-98.77,40,0,0,1,4.942,0.0,46.4
5232,-98.19,12,0,0,1,14.38,0.0,41.5
5253,-98.3,21,0,0,1,9.302,0.0,44.4
5271,-98.84,18,0,0,1,9.228,0.0,32.1
5333,-98.77,62,0,0,1,3.965,0.0,59.1
5386,-98.09,53,0,0,1,4.868,0.0,67.1
5413,-98.64,27,0,0,1,6.406,0.0,41.5
5462,-99.66,49,0,0,1,3.401,0.0,34.3
5482,-98.43,20,0,0,1,8.8,0.0,41.5
5506,-95.07,24,0,0,1,18.45,0.0,108.1
5529,-98.23,23,0,0,1,8.728,0.0,47.0
5544,-99.51,15,0,0,1,9.579,0.0,17.3
5574,-98.02,30,0,0,1,7.697,0.0,55.1
5599,-98.86,25,0,0,1,6.817,0.0,35.8
5639,-99.39,40,0,0,1,4.226,0.0,34.3
5671,-97.45,32,0,0,1,8.63,0.0,67.1
5733,-97.65,62,0,0,1,4.966,0.0,80.7
5813,-95.14,80,0,0,1,8.018,0.0,138.1
5873,-96.07,60,0,0,1,7.763,0.0,109.5
5902,-99.0,29,0,0,1,5.886,0.0,35.5
5933,-99.3,31,0,0,1,4.96,0.0,30.8
5948,-98.64,15,0,0,1,11.208,0.0,34.2
5992,-98.86,44,0,0,1,4.559,0.0,47.0
6058,-94.14,66,0,0,1,9.611,0.0,149.7
6147,-97.52,89,0,0,1,5.005,0.0112,108.1
6241,-93.27,94,0,0,1,8.063,0.0,182.6
6378,-97.44,137,0,0,1,4.792,0.0219,156.1
6442,-99.75,64,0,0,1,2.645,0.0,41.5
6491,-94.92,49,0,0,1,10.776,0.0,125.1
6568,-95.46,77,0,0,1,10.278,0.0649,178.2
6695,-88.82,127,0,0,1,10.626,0.0315,324.8
6727,-99.34,32,0,0,1,4.779,0.0,30.6
6762,-95.28,35,0,0,1,13.217,0.0,110.3
6845,-94.65,83,0,0,1,7.628,0.0,149.7
6886,-98.85,41,0,0,1,4.727,0.0,45.5
6926,-97.7,40,0,0,1,6.263,0.0,67.1
7003,-98.49,77,0,0,1,3.929,0.0,73.1
7033,-99.98,30,0,0,1,4.802,0.0,16.8
7133,-96.16,100,0,0,1,6.309,0.02,149.7
7154,-98.76,21,0,0,1,8.113,0.0,35.5
7191,-93.79,37,0,0,1,19.839,0.1081,178.2
7229,-97.38,38,0,0,1,11.174,0.0789,100.6
7255,-99.04,26,0,0,1,6.115,0.0,33.1
7305,-99.87,50,0,0,1,3.053,0.0,30.9
7357,-94.23,52,0,0,1,12.043,0.0192,149.7
7400,-98.28,43,0,0,1,5.583,0.0,57.6
7418,-98.69,18,0,0,1,9.531,0.0,35.1
7445,-98.0,27,0,0,1,7.96,0.0,53.9
7464,-98.33,19,0,0,1,10.051,0.0,42.7
7518,-95.87,54,0,0,1,8.49,0.0,110.0
7595,-97.27,77,0,0,1,5.163,0.0,96.3
7611,-98.31,16,0,0,1,11.258,0.0,41.5
7638,-98.56,27,0,0,1,6.884,0.0,42.9
7669,-97.33,31,0,0,1,9.166,0.0,68.9
7698,-93.61,29,0,0,1,20.135,0.0,138.7
7773,-93.86,75,0,0,1,13.333,0.1067,236.7
7800,-98.62,27,0,0,1,6.752,0.0,41.8
7846,-100.04,46,0,0,1,3.214,0.0,25.1
7906,-97.59,60,0,0,1,5.319,0.0,80.7
8082,-86.78,176,0,0,1,8.306,0.0,353.8
8112,-99.54,30,0,0,1,5.074,0.0,25.5
8177,-95.58,65,0,0,1,7.672,0.0,121.9
8291,-94.82,114,0,0,1,6.13,0.0,164.3
8316,-98.93,25,0,0,1,6.608,0.0,34.5
8366,-99.74,50,0,0,1,3.209,0.0,33.4
8396,-98.73,30,0,0,1,5.874,0.0,41.5
8441,-99.18,45,0,0,1,4.002,0.0,41.5
8513,-94.19,72,0,0,1,8.806,0.0,152.3
8591,-97.42,78,0,0,1,4.733,0.0,94.4
8612,-99.01,21,0,0,1,7.194,0.0,30.6
8650,-98.82,38,0,0,1,5.038,0.0,44.3
8699,-99.84,49,0,0,1,3.121,0.0,30.9
8714,-99.51,15,0,0,1,10.021,0.0,17.2
8727,-98.62,13,0,0,1,12.795,0.0,33.5
8769,-96.74,42,0,0,1,8.473,0.0,86.4
8868,-96.59,99,0,0,1,5.134,0.0,121.9
8964,-97.88,96,0,0,1,4.3,0.0,95.3
8983,-97.76,19,0,0,1,11.086,0.0,53.9
9038,-99.8,55,0,0,1,3.02,0.0,35.1
9068,-99.28,30,0,0,1,5.185,0.0,30.6
9086,-98.28,18,0,0,1,10.669,0.0,43.0
9125,-99.0,39,0,0,1,4.598,0.0,41.5
9225,-98.79,100,0,0,1,3.172,0.0,80.7
9370,-94.17,145,0,0,1,5.77,0.0,194.3
9418,-99.27,48,0,0,1,3.594,0.0,41.5
9510,-91.33,92,0,0,1,11.257,0.0109,227.2
9549,-99.0,39,0,0,1,4.486,0.0,41.5
9575,-98.46,26,0,0,1,8.434,0.0385,53.9
9615,-98.91,40,0,0,1,4.74,0.0,43.7
9630,-98.58,15,0,0,1,11.361,0.0,35.6
9675,-98.89,45,0,0,1,4.445,0.0,47.0
9784,-96.03,109,0,0,1,5.395,0.0,138.2
9794,-99.15,10,0,0,1,14.791,0.0,21.5
9845,-99.82,51,0,0,1,3.175,0.0,32.4
9873,-98.45,28,0,0,1,7.024,0.0,45.6
