timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
72,-98.18,12,0,0,1,15.215,0.0,41.5
126,-99.01,21,0,0,1,7.231,0.0,30.7
138,-100.27,23,0,0,1,6.522,0.0435,16.7
156,-100.11,14,0,0,1,13.895,0.2857,44.1
168,-100.61,28,0,0,1,10.603,0.25,71.3
228,-95.76,38,0,0,1,12.424,0.0263,112.4
234,-99.67,18,0,0,1,8.335,0.0,14.6
342,-102.13,34,0,0,1,4.14,0.1176,16.3
342,-99.42,31,0,0,1,8.659,0.129,67.1
372,-101.55,62,0,0,1,3.309,0.0806,53.9
456,-100.23,19,0,0,1,7.871,0.0526,15.1
480,-102.91,52,0,0,1,8.377,0.2692,108.1
522,-99.18,11,0,0,1,13.331,0.0,21.5
564,-98.64,32,0,0,1,6.92,0.0312,53.9
576,-99.46,57,0,0,1,3.339,0.0,42.9
594,-98.32,19,0,0,1,10.047,0.0,43.0
750,-100.88,26,0,0,1,14.828,0.3462,83.6
756,-100.29,69,0,0,1,4.324,0.058,72.3
762,-98.73,33,0,0,1,9.084,0.0909,71.9
864,-99.78,48,0,0,1,3.234,0.0,31.5
912,-104.22,65,0,0,1,7.187,0.2462,109.4
954,-100.33,15,0,0,1,10.745,0.2,30.7
1026,-99.53,45,0,0,1,6.795,0.0889,72.9
1098,-99.42,31,0,0,1,12.675,0.1935,85.9
1104,-105.17,57,0,0,1,9.789,0.3509,124.6
1110,-96.02,147,0,0,1,7.514,0.0748,265.6
1158,-100.35,22,0,0,1,6.746,0.0909,24.6
1248,-99.06,49,0,0,1,4.041,0.0,46.0
1254,-99.46,25,0,0,1,5.9,0.0,24.2
1260,-100.95,25,0,0,1,7.8,0.2,43.9
1302,-98.46,24,0,0,1,9.101,0.0,42.7
1320,-98.7,11,0,0,1,14.263,0.0,30.8
1332,-99.6,14,0,0,1,12.342,0.1429,34.6
1356,-100.25,43,0,0,1,6.523,0.1163,67.7
1536,-99.73,131,0,0,1,5.986,0.084,185.4
1584,-99.45,54,0,0,1,3.152,0.0,41.5
1686,-99.48,55,0,0,1,3.087,0.0,41.5
1734,-99.31,33,0,0,1,4.87,0.0,31.8
1800,-102.5,78,0,0,1,14.148,0.3462,254.5
1824,-104.49,87,0,0,1,6.909,0.2069,135.8
1866,-99.04,22,0,0,1,6.853,0.0,30.6
1908,-101.94,37,0,0,1,13.028,0.3514,108.1
1956,-99.7,15,0,0,1,8.795,0.0,13.5
2034,-97.97,119,0,0,1,6.927,0.0756,192.9
2046,-103.66,41,0,0,1,9.386,0.2927,67.1
2154,-99.64,33,0,0,1,5.021,0.0303,35.2
2160,-99.05,42,0,0,1,7.609,0.0952,80.7
2244,-99.12,15,0,0,1,10.092,0.0,24.9
2298,-110.77,79,0,0,1,6.98,0.3924,135.8
2322,-98.86,123,0,0,1,5.019,0.0488,149.7
2322,-99.55,46,0,0,1,3.595,0.0,34.8
2352,-100.58,32,0,0,1,5.704,0.0938,35.5
2430,-99.09,66,0,0,1,3.529,0.0,55.2
2448,-98.7,34,0,0,1,5.611,0.0,44.3
2514,-100.35,36,0,0,1,4.653,0.0556,32.7
2532,-99.57,30,0,0,1,5.245,0.0,24.9
2538,-100.22,36,0,0,1,3.909,0.0,15.6
2574,-98.41,24,0,0,1,8.712,0.0417,53.9
2616,-98.43,49,0,0,1,8.291,0.0816,96.2
2664,-98.8,22,0,0,1,7.705,0.0,35.3
2784,-99.86,56,0,0,1,3.938,0.0357,53.9
2784,-102.58,41,0,0,1,6.148,0.2195,60.2
2790,-99.7,29,0,0,1,5.993,0.069,41.5
2832,-100.58,53,0,0,1,5.148,0.0943,67.1
2988,-99.06,34,0,0,1,6.107,0.0294,46.8
3072,-99.04,14,0,0,1,11.175,0.0,25.9
3132,-99.24,57,0,0,1,3.519,0.0,47.2
3192,-100.49,88,0,0,1,3.508,0.0341,69.6
3204,-106.31,105,0,0,1,6.056,0.2095,149.7
3282,-98.73,25,0,0,1,11.961,0.12,67.1
3348,-98.61,26,0,0,1,6.572,0.0,41.5
3378,-107.31,91,0,0,1,11.585,0.3736,236.7
3396,-99.85,19,0,0,1,8.651,0.1053,32.6
3420,-98.57,12,0,0,1,14.495,0.0,33.9
3474,-99.63,13,0,0,1,11.02,0.0,13.5
3522,-98.88,24,0,0,1,8.097,0.0417,44.7
3522,-96.25,53,0,0,1,12.116,0.0943,149.7
3594,-99.38,20,0,0,1,7.771,0.0,22.7
3636,-107.06,142,0,0,1,5.115,0.162,166.0
3666,-100.66,99,0,0,1,7.246,0.1414,178.2
3738,-98.19,12,0,0,1,14.415,0.0,41.5
3852,-98.58,19,0,0,1,10.71,0.0526,47.5
3888,-99.5,42,0,0,1,3.944,0.0,33.4
3906,-96.82,64,0,0,1,8.852,0.0625,135.8
3990,-99.45,66,0,0,1,4.743,0.0303,67.1
4050,-102.0,105,0,0,1,9.781,0.219,241.5
4074,-99.92,92,0,0,1,6.845,0.1087,149.7
4086,-98.18,33,0,0,1,6.558,0.0,53.9
4098,-99.43,41,0,0,1,4.235,0.0,34.0
4248,-99.4,25,0,0,1,6.023,0.0,25.2
4266,-100.96,36,0,0,1,4.158,0.0833,30.6
4308,-103.67,37,0,0,1,10.541,0.4054,94.4
4428,-100.81,73,0,0,1,2.296,0.0137,35.8
4470,-98.74,34,0,0,1,5.682,0.0,43.4
4518,-99.26,35,0,0,1,4.691,0.0,34.0
4602,-99.49,22,0,0,1,7.757,0.0909,41.5
4602,-99.11,14,0,0,1,11.186,0.0,24.4
4722,-101.5,136,0,0,1,5.639,0.1029,183.1
4740,-101.53,82,0,0,1,4.53,0.0976,94.4
4788,-102.18,31,0,0,1,4.513,0.129,13.5
4824,-100.62,66,0,0,1,10.251,0.197,149.7
4914,-98.83,15,0,0,1,10.091,0.0,30.6
4932,-99.55,24,0,0,1,6.19,0.0,21.7
4974,-99.51,39,0,0,1,3.94,0.0,31.5
5022,-99.24,18,0,0,1,8.36,0.0,24.4
5064,-99.02,77,0,0,1,5.985,0.026,80.7
5112,-99.9,65,0,0,1,4.485,0.0462,67.8
5148,-98.85,21,0,0,1,8.045,0.0,33.7
5178,-102.49,41,0,0,1,8.228,0.2439,71.0
5382,-107.55,218,0,0,1,5.705,0.1514,295.9
5394,-98.39,41,0,0,1,5.493,0.0,54.2
5430,-101.18,61,0,0,1,4.57,0.082,60.0
5466,-102.1,59,0,0,1,2.852,0.0847,41.5
5484,-100.87,51,0,0,1,3.064,0.0392,31.4
5532,-99.04,11,0,0,1,13.517,0.0,24.2
5544,-100.74,19,0,0,1,7.9,0.1579,25.0
5562,-100.63,13,0,0,1,11.092,0.1538,13.5
5616,-100.33,39,0,0,1,3.628,0.0,15.3
5736,-100.04,32,0,0,1,4.701,0.0,16.5
5748,-100.6,59,0,0,1,2.921,0.0339,41.5
5754,-102.73,32,0,0,1,10.768,0.375,80.7
5760,-98.48,24,0,0,1,7.723,0.0,42.7
5838,-102.89,51,0,0,1,6.403,0.1961,69.2
5856,-98.89,17,0,0,1,9.1,0.0,30.6
5928,-103.39,159,0,0,1,6.243,0.1384,236.7
5940,-99.29,32,0,0,1,5.551,0.0312,41.5
6156,-98.99,50,0,0,1,4.765,0.02,57.5
6156,-99.7,53,0,0,1,3.17,0.0,35.9
