timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
2693,-105.95,60,0,0,1,3.723,0.0,3035.7,0.6887
2733,-99.54,40,0,0,1,15.71,0.125,2766.0,0.7096
2777,-103.42,44,0,0,1,5.112,0.0,3531.0,0.5537
2865,-103.51,88,0,0,1,7.68,0.0227,4671.0,0.6644
2887,-100.42,22,0,0,1,11.043,0.0,4489.0,0.6846
2948,-102.59,61,0,0,1,7.857,0.0,4005.9,0.6996
2986,-102.42,38,0,0,1,5.218,0.0,4941.3,0.6234
3056,-105.82,70,0,0,1,3.736,0.0,1646.8,0.7023
3152,-101.71,96,0,0,1,8.55,0.0,4778.5,0.7217
3243,-102.31,91,0,0,1,7.424,0.0,4840.0,0.6251
3327,-107.3,84,0,0,1,2.453,0.0,1228.8,0.6691
3406,-103.31,79,0,0,1,5.912,0.0,2500.5,0.609
3484,-105.5,78,0,0,1,4.642,0.0,3030.4,0.6293
3536,-105.3,52,0,0,1,3.94,0.0,3534.8,0.698
3578,-104.14,42,0,0,1,3.686,0.0,3554.8,0.7305
3641,-104.0,63,0,0,1,4.794,0.0,613.1,0.6772
3679,-101.47,38,0,0,1,6.308,0.0,2471.5,0.5951
3727,-103.48,48,0,0,1,4.162,0.0,567.5,0.5884
3748,-99.05,21,0,0,1,13.284,0.0,4891.1,0.6501
3821,-102.85,73,0,0,1,3.947,0.0,1186.6,0.7051
3839,-100.27,18,0,0,1,9.339,0.0,2278.0,0.5958
3893,-105.05,54,0,0,1,3.96,0.0,4518.4,0.741
3931,-101.84,38,0,0,1,6.252,0.0,2736.7,0.738
3966,-103.22,35,0,0,1,5.192,0.0,3489.4,0.8334
4036,-103.79,70,0,0,1,5.459,0.0,2635.2,0.6507
4107,-104.74,71,0,0,1,5.022,0.0,4364.3,0.6995
4130,-99.84,23,0,0,1,9.894,0.0,3085.8,0.4017
4272,-110.9,142,0,0,1,3.48,0.0,3369.6,0.6321
4376,-107.09,104,0,0,1,3.737,0.0,2370.4,0.5735
4402,-101.5,26,0,0,1,10.55,0.0,2107.5,0.8118
4466,-105.53,64,0,0,1,3.497,0.0,3084.3,0.6369
4519,-102.92,53,0,0,1,5.367,0.0,2709.2,0.6026
4559,-102.49,40,0,0,1,6.552,0.0,4003.8,0.7095
4630,-104.91,71,0,0,1,4.494,0.0,3112.9,0.6437
4753,-107.88,123,0,0,1,4.875,0.0,2529.8,0.679
4818,-103.02,65,0,0,1,9.042,0.0462,4481.2,0.6809
4870,-104.17,52,0,0,1,4.856,0.0,1154.9,0.6855
4942,-106.08,72,0,0,1,3.86,0.0,2244.1,0.7318
4976,-100.15,34,0,0,1,8.632,0.0,2544.4,0.6122
5074,-103.63,98,0,0,1,7.44,0.0102,4682.5,0.6637
5126,-102.27,52,0,0,1,6.467,0.0,2276.8,0.6957
5162,-100.84,36,0,0,1,10.395,0.0,3216.6,0.7295
5225,-97.16,63,0,0,1,13.232,0.0,597.7,0.6714
5271,-99.91,46,0,0,1,9.66,0.0,4284.4,0.5779
5327,-101.04,56,0,0,1,7.813,0.0,2323.5,0.679
5375,-98.43,48,0,0,1,12.64,0.0208,2692.3,0.6482
5420,-101.17,45,0,0,1,6.949,0.0,582.3,0.7156
5466,-104.51,46,0,0,1,4.179,0.0,3534.8,0.6922
5504,-102.45,38,0,0,1,5.384,0.0,3264.2,0.7308
5536,-101.32,32,0,0,1,6.454,0.0,1712.5,0.5566
5572,-101.34,36,0,0,1,7.67,0.0,3927.7,0.7081
5610,-102.55,38,0,0,1,11.32,0.1842,2795.4,0.6325
5673,-101.65,63,0,0,1,7.627,0.0,391.3,0.6263
5793,-106.55,120,0,0,1,4.468,0.0,1281.4,0.6566
5812,-98.75,19,0,0,1,13.074,0.0,1396.1,0.4813
5829,-99.54,17,0,0,1,12.779,0.0,557.2,0.4547
5937,-110.79,108,0,0,1,2.467,0.0,2619.5,0.7063
6037,-107.6,100,0,0,1,3.542,0.0,265.6,0.6361
6166,-105.31,129,0,0,1,6.495,0.0,2882.8,0.6817
6207,-103.97,41,0,0,1,3.88,0.0,3549.4,0.6563
6222,-99.95,15,0,0,1,16.835,0.0,3036.4,0.6366
6289,-104.3,67,0,0,1,5.115,0.0,2374.2,0.7073
6357,-97.99,68,0,0,1,11.296,0.0147,1572.8,0.6734
6416,-100.45,59,0,0,1,10.343,0.0,4682.5,0.6891
6476,-104.76,60,0,0,1,3.97,0.0,1645.6,0.6632
6510,-101.98,34,0,0,1,6.061,0.0,4268.0,0.7114
6584,-103.2,74,0,0,1,6.247,0.0,2323.5,0.6632
6638,-99.46,54,0,0,1,9.81,0.0,2070.2,0.5199
6669,-103.5,31,0,0,1,5.983,0.0,3529.2,0.9016
6739,-104.22,70,0,0,1,4.826,0.0,4966.5,0.6259
6764,-100.82,25,0,0,1,9.647,0.0,4013.1,0.7081
6827,-104.67,63,0,0,1,3.555,0.0,3098.3,0.677
6884,-103.89,57,0,0,1,4.829,0.0,598.1,0.657
6951,-104.09,67,0,0,1,4.782,0.0,3927.6,0.6277
6969,-100.39,18,0,0,1,10.832,0.0,4003.8,0.6939
7000,-99.86,31,0,0,1,9.565,0.0,2143.8,0.6485
7074,-104.64,74,0,0,1,4.73,0.0,1895.1,0.6453
7177,-105.83,103,0,0,1,6.22,0.0,1166.1,0.6934
7232,-104.16,55,0,0,1,3.805,0.0,4974.0,0.6111
7292,-99.26,60,0,0,1,10.89,0.0,1046.9,0.722
7311,-99.01,19,0,0,1,12.231,0.0,2573.2,0.5427
7343,-100.99,32,0,0,1,7.47,0.0,1000.4,0.6683
7429,-106.83,86,0,0,1,3.914,0.0,4047.7,0.6932
7518,-106.46,89,0,0,1,4.573,0.0,3172.3,0.6994
7575,-101.28,57,0,0,1,7.822,0.0,919.5,0.6336
7649,-100.41,74,0,0,1,8.841,0.0,741.0,0.6258
7705,-99.73,56,0,0,1,8.481,0.0,618.6,0.5563
7735,-101.08,30,0,0,1,8.956,0.0,121.9,0.7722
7774,-102.44,39,0,0,1,4.68,0.0,4373.2,0.654
7800,-101.4,26,0,0,1,8.207,0.0,4249.0,0.7726
7864,-98.45,64,0,0,1,12.103,0.0,2078.6,0.6548
7892,-100.94,28,0,0,1,7.526,0.0,552.2,0.6393
7904,-98.94,12,0,0,1,19.635,0.0,1506.7,0.8491
8026,-107.38,122,0,0,1,5.183,0.0,2415.5,0.6972
8058,-98.28,32,0,0,1,13.068,0.0,2882.8,0.6035
8092,-100.01,34,0,0,1,10.522,0.0,2573.2,0.8046
8152,-105.7,60,0,0,1,4.484,0.0,3216.6,0.7689
8184,-102.69,32,0,0,1,8.532,0.0312,3223.0,0.8153
8228,-104.9,44,0,0,1,3.824,0.0,3216.6,0.7658
8399,-109.42,171,0,0,1,5.609,0.0,2809.6,0.7044
8461,-103.29,62,0,0,1,5.27,0.0,2308.2,0.6413
8494,-99.22,33,0,0,1,11.507,0.0,4850.8,0.765
8564,-102.67,70,0,0,1,6.775,0.0,4257.4,0.6248
8638,-101.83,74,0,0,1,7.515,0.0,3901.2,0.6436
8700,-104.72,62,0,0,1,5.048,0.0323,339.1,0.6495
8727,-99.55,27,0,0,1,13.878,0.1481,3095.4,0.7039
8804,-102.47,77,0,0,1,8.624,0.0,4597.3,0.7085
8828,-97.53,24,0,0,1,15.316,0.0,3251.6,0.4473
8875,-101.84,47,0,0,1,6.44,0.0,1072.3,0.6287
8927,-102.3,52,0,0,1,5.935,0.0,2661.7,0.624
8973,-103.11,46,0,0,1,5.416,0.0,2897.6,0.7853
9036,-104.41,63,0,0,1,4.745,0.0,4915.2,0.7489
9065,-99.73,29,0,0,1,10.517,0.0,2912.3,0.7026
9081,-100.78,16,0,0,1,10.715,0.0,1192.5,0.6658
9265,-108.84,184,0,0,1,5.824,0.0,814.3,0.6577
9290,-101.23,25,0,0,1,10.654,0.0,3530.9,0.7273
9326,-131.23,36,1,0,1,10.486,0.0,5021.5,0.8048
9414,-106.38,88,0,0,1,4.193,0.0,2971.1,0.6725
9455,-101.21,41,0,0,1,8.272,0.0,4003.8,0.5703
9508,-105.1,53,0,0,1,4.481,0.0,1562.4,0.6942
9572,-104.54,64,0,0,1,4.308,0.0,2505.7,0.6464
9606,-100.28,34,0,0,1,15.458,0.0882,4809.4,0.886
9669,-104.14,63,0,0,1,4.742,0.0,1372.8,0.6484
9734,-102.68,65,0,0,1,8.042,0.0308,4079.0,0.7048
9812,-104.52,78,0,0,1,4.747,0.0,529.7,0.6076
9876,-101.71,64,0,0,1,8.158,0.0,164.5,0.7186
10010,-104.08,134,0,0,1,8.415,0.0224,414.3,0.673
10043,-102.58,33,0,0,1,7.515,0.0,1567.2,0.7901
11543,-150.12,1500,0,0,0,1.156,0.0,2852.8,0.5502
13043,-204.41,1500,0,0,0,0.262,0.0027,121.9,0.7858
14543,-234.57,1500,0,0,0,0.093,0.0873,3161.0,0.5385
16043,-306.04,1500,0,0,0,0.088,0.2293,4196.9,0.3027
17543,-235.78,1500,0,0,0,0.066,0.1167,2605.4,0.3952
19043,-345.13,1500,0,0,0,0.065,0.24,584.7,0.5075
20543,-349.66,1500,1,0,0,4.527,0.3467,5800.1,0.3941
20682,-123.4,139,0,0,1,4.455,0.1799,431.5,0.7765
22182,-337.31,1500,0,0,0,0.956,0.2707,2106.8,0.4141
23682,-91.61,1500,0,0,0,2.222,0.0147,3030.4,0.2299
25182,-112.72,1500,0,0,0,0.611,0.004,1506.7,0.2055
26682,-111.89,1500,0,0,0,0.112,0.0,1622.3,0.159
28182,-193.05,1500,0,0,0,0.069,0.098,1229.7,0.2031
29682,-264.39,1500,0,0,0,0.093,0.1867,265.6,0.24
31182,-116.26,1500,0,0,0,0.124,0.0,3731.9,0.1883
32682,-455.44,1500,0,0,0,0.344,0.4747,2078.6,0.1043
34182,-407.86,1500,1,0,0,0.25,0.362,5081.9,0.1413
35009,-207.89,827,0,0,1,0.55,0.11,1936.0,0.2267
35052,-104.87,43,0,0,1,12.783,0.3023,3326.5,0.6546
36552,-182.66,1500,0,0,0,0.416,0.0793,163.8,0.2758
38052,-213.54,1500,0,0,0,0.869,0.1267,4729.0,0.3084
39552,-156.13,1500,0,0,0,1.163,0.0513,1213.7,0.3469
41052,-127.83,1500,1,0,0,4.896,0.082,6586.7,0.2829
42552,-125.21,1500,0,0,0,0.199,0.0,1154.9,0.2577
44052,-441.27,1500,0,0,0,0.948,0.458,4227.4,0.1779
45552,-206.99,1500,0,0,0,0.113,0.094,1562.4,0.3165
47052,-141.87,1500,0,0,0,0.63,0.004,1547.3,0.4034
48552,-228.74,1500,0,0,0,0.747,0.146,3418.6,0.2941
49895,-292.8,1343,0,0,1,1.39,0.1318,462.5,0.3618
51395,-150.92,1500,0,0,0,1.672,0.0747,2113.4,0.2617
52895,-114.5,1500,0,0,0,0.797,0.0113,3734.1,0.2167
54395,-262.82,1500,0,0,0,0.708,0.206,4832.4,0.2152
55895,-79.66,1500,0,0,0,1.884,0.0,3041.5,0.181
57395,-548.82,1500,1,0,0,0.475,0.0,5006.5,0.1431
58895,-85.98,1500,0,0,0,3.351,0.0167,4659.5,0.3241
58951,-97.98,56,0,0,1,6.844,0.0,1230.8,0.3487
60451,-155.61,1500,1,0,0,0.369,0.0047,5001.7,0.2565
61951,-128.67,1500,0,0,0,0.263,0.0067,3025.1,0.2601
63451,-103.86,1500,0,0,0,0.14,0.0,3529.2,0.1054
64951,-94.93,1500,0,0,0,2.251,0.016,1158.9,0.2559
66451,-88.36,1500,0,0,0,1.565,0.0,4809.2,0.1982
67951,-282.23,1500,0,0,0,0.607,0.2427,1160.0,0.1423
69451,-109.62,1500,0,0,0,1.985,0.034,1160.5,0.2196
70951,-71.4,1500,0,0,0,2.068,0.0067,3030.4,0.1143
72451,-94.39,1500,0,0,0,1.649,0.0087,1166.1,0.2039
73951,-583.74,1500,0,0,0,0.428,0.6367,3529.2,0.1561
75451,-138.2,1500,0,0,0,0.042,0.0,4941.9,0.3262
76951,-743.74,1500,0,0,0,1.239,0.8813,4787.7,0.0688
78451,-213.43,1500,0,0,0,0.538,0.152,4788.6,0.1173
79951,-485.32,1500,0,0,0,2.048,0.5433,4814.8,0.1351
81451,-635.91,1500,0,0,0,1.003,0.7273,1532.4,0.128
82951,-126.01,1500,0,0,0,2.309,0.072,4817.1,0.1828
84451,-112.19,1500,0,0,0,0.786,0.004,1557.9,0.2383
85951,-83.29,1500,0,0,0,2.46,0.0153,1172.5,0.2129
87451,-78.65,1500,0,0,0,2.677,0.0053,4822.1,0.2471
88951,-234.71,1500,1,0,0,0.267,0.1267,5014.9,0.173
90451,-591.77,1500,1,0,0,0.452,0.0033,5015.9,0.2889
91951,-231.03,1500,0,0,0,1.924,0.2127,1183.5,0.1438
93451,-596.62,1500,0,0,0,3.116,0.7353,1596.0,0.1473
94951,-64.86,1500,0,0,0,4.466,0.01,4825.8,0.3827
96451,-712.34,1500,0,0,0,2.684,0.896,1217.5,0.0441
97951,21.29,1500,1,0,0,10.988,0.0407,5988.7,0.323
99451,-86.59,1500,1,0,0,6.377,0.0487,5384.0,0.3834
100951,-237.97,1500,1,0,0,2.63,0.1307,5022.2,0.4825
102451,-114.06,1500,0,0,0,3.201,0.018,4210.3,0.4955
103951,-82.52,1500,1,0,0,5.927,0.0173,6124.9,0.4394
105451,-102.49,1500,1,0,0,5.626,0.0607,6220.3,0.324
106951,-94.52,1500,1,0,0,6.136,0.0507,7106.8,0.3865
108451,-112.56,1500,0,0,0,1.96,0.0293,4822.2,0.2693
109951,-264.03,1500,0,0,0,2.622,0.2633,1213.7,0.2084
111451,-27.13,1500,0,0,0,8.022,0.0587,4825.9,0.3527
112951,-120.33,1500,0,0,0,0.038,0.0,4491.0,0.2065
113209,-95.26,258,0,0,1,10.458,0.0116,3808.7,0.4217
114709,-202.53,1500,0,0,0,0.338,0.136,3050.5,0.1249
116209,-122.05,1500,0,0,0,1.562,0.0033,1172.5,0.4062
117709,-76.83,1500,0,0,0,2.026,0.0,4255.1,0.1654
119209,-122.88,1500,0,0,0,0.042,0.0,3210.8,0.2238
120709,-103.85,1500,0,0,0,0.432,0.004,1172.5,0.1331
122209,-104.21,1500,0,0,0,1.727,0.0047,3030.4,0.2971
123709,-108.8,1500,0,0,0,0.582,0.0,3035.7,0.2045
125209,-128.19,1500,0,0,0,0.43,0.0,3030.4,0.3104
126709,-141.61,1500,0,0,0,0.172,0.0,1567.2,0.3726
128209,-114.17,1500,0,0,0,1.247,0.0,3035.7,0.3251
129709,-79.39,1500,0,0,0,1.689,0.0,1160.1,0.1641
131209,-483.28,1500,0,0,0,0.349,0.5133,3132.3,0.0967
132709,-50.77,1500,0,0,0,3.1,0.0,1160.1,0.1663
134209,-60.49,1500,0,0,0,2.991,0.0093,1154.9,0.1585
135709,-115.48,1500,0,0,0,0.745,0.0087,4820.1,0.2204
137209,-105.91,1500,0,0,0,1.855,0.0047,4820.1,0.3269
138709,-114.13,1500,0,0,0,0.366,0.0027,3534.8,0.1935
140209,-6.44,1500,0,0,0,6.635,0.0233,4820.1,0.2035
141709,-311.0,1500,0,0,0,0.319,0.2907,1200.1,0.0643
143209,-112.18,1500,0,0,0,0.267,0.0,2227.7,0.1818
144709,-99.42,1500,0,0,0,0.668,0.004,1562.4,0.1342
146209,-86.71,1500,0,0,0,1.53,0.0147,1562.4,0.1251
146880,-117.8,671,0,0,1,4.28,0.0089,3025.1,0.1762
148380,-308.84,1500,0,0,0,0.983,0.278,3030.4,0.1923
149880,-378.82,1500,0,0,0,1.914,0.424,4814.8,0.0548
149917,-89.21,37,0,0,1,30.992,0.0,3030.4,0.4024
149988,-74.78,71,0,0,1,32.289,0.0423,1229.7,0.3378
150056,-75.68,68,0,0,1,33.831,0.0735,1229.3,0.3623
150084,-124.94,28,1,0,1,24.499,0.0,5003.1,0.4198
151584,-635.59,1500,0,0,0,0.927,0.7407,3534.8,0.0481
152145,8.56,561,1,0,1,27.355,0.0642,5006.5,0.2663
153645,-108.48,1500,0,0,0,0.501,0.0127,3216.6,0.1201
155145,83.57,1500,1,0,0,11.709,0.0113,6199.9,0.1864
156645,9.43,1500,1,0,0,7.919,0.0127,6199.9,0.1585
158145,-65.8,1500,0,0,0,1.996,0.0,1199.9,0.1116
159645,-33.57,1500,1,0,0,5.185,0.0027,6199.9,0.1122
161145,31.42,1500,1,0,0,8.404,0.004,6193.1,0.1204
162645,-106.76,1500,0,0,0,0.085,0.0,1572.8,0.1194
162710,-109.76,65,1,0,1,32.609,0.0308,5013.5,0.3405
164210,102.55,1500,2,0,0,18.067,0.1207,11190.6,0.1609
165710,-80.43,1500,0,0,0,1.17,0.0,1195.1,0.0871
167210,-49.76,1500,0,0,0,2.937,0.0013,1213.7,0.1354
168710,-183.56,1500,1,0,0,3.679,0.1653,6190.6,0.0938
169078,-94.18,368,0,0,1,7.767,0.019,1228.8,0.2021
170578,-3.83,1500,1,0,0,7.623,0.0253,6596.9,0.1542
170734,-98.89,156,1,0,1,33.869,0.1731,5167.3,0.4666
172234,-95.28,1500,0,0,0,0.422,0.0,1549.2,0.1064
173734,-116.44,1500,0,0,0,0.08,0.0,3035.7,0.1826
175234,-62.74,1500,0,0,0,2.484,0.0,3049.6,0.1557
176734,53.3,1500,1,0,0,10.428,0.0067,6166.1,0.229
178234,-109.45,1500,0,0,0,0.154,0.0,1586.7,0.1495
178317,-67.82,83,0,0,1,41.032,0.1566,1199.9,0.2933
178461,-134.82,144,1,0,1,49.657,0.7431,6562.4,0.3673
178505,-89.79,44,0,0,1,29.826,0.0909,1193.3,0.3584
178851,4.1,346,1,0,1,40.872,0.1416,6190.6,0.3748
180351,-95.74,1500,0,0,0,3.028,0.046,1567.2,0.2253
180825,19.44,474,1,0,1,31.399,0.0359,6228.8,0.3343
181238,-128.71,413,0,0,1,0.482,0.0,1202.7,0.1581
181555,-22.18,317,1,0,1,31.602,0.0095,6229.9,0.329
181733,-83.4,178,1,0,1,56.535,0.5281,6564.7,0.3031
183233,30.94,1500,0,0,0,8.184,0.0133,3534.8,0.2073
184733,-89.48,1500,0,0,0,1.739,0.0147,1567.2,0.1671
186233,-62.8,1500,0,0,0,2.348,0.0047,1199.9,0.1089
187733,-30.28,1500,1,0,0,6.262,0.018,6567.2,0.1599
187892,-90.47,159,1,0,1,51.305,0.4843,6246.1,0.2452
189392,-95.98,1500,0,0,0,0.289,0.0,3549.5,0.078
190892,-24.61,1500,1,0,0,6.017,0.0007,6201.0,0.1669
192392,-89.29,1500,0,0,0,0.668,0.0,3052.0,0.0847
193485,-169.16,1093,1,0,1,5.893,0.0567,6166.1,0.0829
194985,-96.92,1500,0,0,0,0.326,0.0,1594.4,0.111
196485,-42.23,1500,0,0,0,3.441,0.0027,4841.0,0.1324
197985,-112.23,1500,0,0,0,0.025,0.0,1190.6,0.1498
199485,-95.11,1500,0,0,0,1.062,0.0007,1562.4,0.1715
200985,-106.11,1500,0,0,0,0.446,0.0,3234.2,0.1684
202485,-63.78,1500,0,0,0,2.083,0.0,1180.4,0.1087
203985,-99.06,1500,0,0,0,0.925,0.0033,1186.6,0.183
204157,-108.97,172,1,0,1,35.356,0.3953,5207.7,0.4569
204202,-95.01,45,0,0,1,15.605,0.0,3766.1,0.2219
204376,-94.95,174,1,0,1,39.24,0.3736,5168.9,0.4058
205876,-97.94,1500,0,0,0,0.385,0.0,1183.4,0.1143
207376,-79.85,1500,0,0,0,1.513,0.0,3049.3,0.1421
208876,-91.59,1500,0,0,0,0.632,0.0,1182.7,0.1077
210376,-99.47,1500,0,0,0,0.435,0.0,4671.0,0.1204
211119,-165.75,743,0,0,1,1.835,0.0754,4820.3,0.1354
212619,-94.38,1500,0,0,0,0.899,0.0073,1579.4,0.1192
214119,-46.29,1500,1,0,0,3.273,0.0027,6180.4,0.1341
215619,-281.66,1500,1,0,0,8.1,0.1367,5353.8,0.2009
217119,-85.17,1500,0,0,0,1.099,0.0,1567.2,0.1146
218319,-93.33,1200,0,0,1,5.856,0.0083,4136.0,0.0914
219819,-22.14,1500,0,0,0,4.675,0.008,4141.6,0.1349
221319,-110.91,1500,0,0,0,0.621,0.0,1166.1,0.2202
222819,-85.83,1500,1,0,0,3.918,0.0033,6166.1,0.2747
222935,-92.77,116,1,0,1,34.745,0.0948,5041.5,0.3764
224435,253.0,1500,1,0,0,22.001,0.0373,9376.3,0.2997
225935,-663.9,1500,1,0,0,3.57,0.8527,6214.1,0.0448
227435,-535.73,1500,1,0,0,1.263,0.002,5022.7,0.0473
228935,-483.86,1500,1,0,0,3.799,0.056,5023.6,0.0725
229021,-64.24,86,0,0,1,38.363,0.0,930.4,0.3687
230521,-83.03,1500,0,0,0,0.791,0.004,4840.0,0.0463
232021,-126.51,1500,0,0,0,0.072,0.0,1194.4,0.2468
233521,-662.09,1500,1,0,0,0.501,0.142,5014.4,0.0407
235021,-338.64,1500,0,0,0,0.519,0.3187,1562.4,0.1347
236521,-102.38,1500,0,0,0,2.078,0.0513,1557.8,0.1211
238021,-226.17,1500,1,0,0,8.927,0.3533,6186.6,0.1466
239521,67.29,1500,1,0,0,11.211,0.0033,6274.8,0.2343
241021,-45.5,1500,1,0,0,4.698,0.0,6138.7,0.139
242521,-555.02,1500,1,0,0,0.403,0.0,5021.5,0.0451
244021,-60.66,1500,1,0,0,6.627,0.0707,6557.8,0.1473
245521,-255.21,1500,1,0,0,5.268,0.106,5013.5,0.2004
247021,-80.86,1500,0,0,0,1.466,0.0027,1202.2,0.124
248521,-213.9,1500,1,0,0,12.803,0.062,5014.8,0.1848
250021,-273.93,1500,1,0,0,9.328,0.002,5013.8,0.1038
251521,-43.09,1500,0,0,0,3.279,0.0,3005.0,0.1312
253021,7.63,1500,0,0,0,5.601,0.0,3056.1,0.1463
254521,17.98,1500,1,0,0,11.272,0.014,5022.1,0.2033
256021,-80.52,1500,1,0,0,3.366,0.0007,6213.7,0.1992
257521,-894.24,1500,1,0,0,4.959,0.626,5025.6,0.0904
259021,-1.08,1500,1,0,0,9.186,0.05,6199.9,0.2001
260521,22.74,1500,1,0,0,9.294,0.0187,6217.5,0.2284
262021,159.92,1500,2,0,0,18.38,0.032,11199.9,0.2442
263521,-554.28,1500,1,0,0,0.84,0.0047,5006.5,0.0582
265021,107.95,1500,2,0,0,23.017,0.0273,10006.5,0.3094
266521,-1061.87,1500,1,0,0,0.711,0.6773,5006.5,0.0763
268021,-568.42,1500,1,0,0,0.647,0.0,5015.0,0.1434
268501,-14.5,480,0,0,1,19.962,0.0146,3248.7,0.3108
269602,-580.81,1101,0,0,1,2.222,0.7984,4860.1,0.0796
270002,-307.59,400,0,0,1,0.624,0.9225,1610.7,0.0503
271502,-88.56,1500,1,0,0,4.454,0.014,5150.5,0.3217
273002,-1169.82,1500,1,0,0,2.3,0.906,5014.7,0.0447
274502,-1036.96,1500,1,0,0,5.98,0.856,5021.5,0.0964
276002,39.35,1500,1,0,0,10.927,0.0273,6203.6,0.2882
277502,-1019.77,1500,1,0,0,6.188,0.84,5022.2,0.1208
279002,-70.61,1500,0,0,0,2.414,0.008,1201.9,0.1598
280502,-263.93,1500,0,0,0,0.092,0.1907,1190.6,0.2133
282002,-587.99,1500,1,0,0,9.165,0.3807,5023.3,0.1147
283284,-532.82,1282,1,0,1,4.132,0.0491,6249.3,0.1335
284784,-25.38,1500,1,0,0,6.731,0.0113,6213.7,0.2265
286093,690.4,1309,3,1,0,41.614,0.107,15000.0,0.2964
286626,43.66,533,1,0,1,45.287,0.2739,6260.6,0.3843
287901,691.19,1275,3,1,0,42.227,0.1184,15000.0,0.2911
289401,150.75,1500,1,0,0,16.403,0.0413,6213.7,0.216
289463,-74.7,62,0,0,1,39.757,0.0645,3048.9,0.2098
289669,-133.84,206,1,0,1,38.644,0.5,6244.4,0.6381
291169,-107.11,1500,0,0,0,0.392,0.002,1228.8,0.167
291749,-131.18,580,1,0,1,24.961,0.1379,6259.6,0.3016
292359,-72.58,610,1,0,1,29.053,0.1295,6259.6,0.3157
292614,8.38,255,0,0,1,42.14,0.1216,4840.0,0.2258
293926,669.64,1312,3,1,0,39.697,0.1014,15000.0,0.2614
295076,619.35,1150,3,1,0,36.664,0.0522,15001.2,0.2819
296576,-97.59,1500,0,0,0,1.185,0.006,1213.7,0.1766
298076,48.05,1500,2,0,0,22.886,0.05,10222.3,0.2088
299576,-182.67,1500,2,0,0,14.261,0.0127,10324.8,0.1963
301076,80.29,1500,2,0,0,24.423,0.0587,10701.2,0.2554
302576,-96.17,1500,1,0,0,13.503,0.014,5459.9,0.2044
304028,683.38,1452,3,1,0,39.14,0.0985,15000.0,0.3301
305528,-105.12,1500,0,0,0,0.405,0.0013,1213.7,0.1501
307028,-147.47,1500,1,0,0,14.809,0.4073,7500.7,0.1505
308528,-75.77,1500,1,0,0,5.346,0.03,6213.7,0.2823
309788,649.75,1260,3,1,0,38.169,0.0659,15006.5,0.325
311288,199.46,1500,1,0,0,18.837,0.04,9840.0,0.2278
311723,-3.39,435,1,0,1,31.562,0.0966,6228.8,0.2876
