timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
433875,254.16,1500,2,0,0,30.598,0.0607,11567.2
435375,-114.56,1500,1,0,0,16.522,0.0233,6166.1
436875,-103.53,1500,1,0,0,16.418,0.018,6166.1
438235,806.31,1360,3,1,0,44.409,0.1,15016.0
439735,261.9,1500,2,0,0,29.696,0.04,11166.1
441235,236.87,1500,2,0,0,31.098,0.092,11572.8
442735,219.81,1500,2,0,0,30.661,0.126,11557.8
444084,809.65,1349,3,1,0,44.491,0.0993,15014.0
445425,805.23,1341,3,1,0,45.106,0.1104,15013.5
446925,342.91,1500,2,0,0,38.614,0.1573,14489.0
448226,774.56,1301,3,1,0,46.359,0.1768,15016.1
449726,-496.32,1500,1,0,0,16.423,0.5313,6166.1
451226,209.66,1500,2,0,0,29.731,0.0873,11166.1
452319,393.26,1093,2,0,1,45.671,0.1134,12507.5
453819,180.05,1500,2,0,0,29.699,0.1507,11230.9
455130,805.95,1311,3,1,0,45.963,0.1236,15017.1
456630,227.64,1500,2,0,0,29.904,0.0653,11166.1
458130,-142.98,1500,1,0,0,16.627,0.0587,6166.1
459630,-146.03,1500,1,0,0,16.536,0.0613,6166.1
460889,768.2,1259,3,1,0,47.639,0.2089,15008.0
462207,773.0,1318,3,1,0,46.103,0.17,15003.2
463001,98.03,794,1,0,1,42.991,0.2179,8554.8
464501,-160.51,1500,1,0,0,16.552,0.0747,6166.1
465817,779.93,1316,3,1,0,45.731,0.1603,15014.0
467317,-18.6,1500,0,0,0,4.207,0.018,1557.8
468616,780.72,1299,3,1,0,46.691,0.1694,15021.5
470116,-6.8,1500,0,0,0,4.233,0.0033,1572.8
471616,362.89,1500,2,0,0,36.093,0.2987,13534.8
473116,164.86,1500,2,0,0,30.803,0.2267,11562.4
474329,795.76,1213,3,1,0,49.215,0.1913,15016.2
475570,792.45,1241,3,1,0,47.706,0.1789,15006.7
477070,157.46,1500,2,0,0,29.675,0.138,11166.1
477617,88.31,547,1,0,1,44.734,0.2048,6228.8
479117,-172.07,1500,1,0,0,16.634,0.0927,6166.1
480617,-154.82,1500,1,0,0,16.486,0.0753,6166.1
482117,177.42,1500,2,0,0,29.77,0.116,11166.1
483617,182.95,1500,2,0,0,30.741,0.128,11562.4
485117,163.85,1500,2,0,0,29.852,0.1307,11159.9
486617,-514.93,1500,0,0,0,9.496,0.8233,3534.8
487193,92.9,576,1,0,1,43.317,0.1753,6228.8
488693,-172.15,1500,1,0,0,17.394,0.106,6567.2
490193,-682.12,1500,0,0,0,4.211,0.9033,1567.2
491693,-207.85,1500,0,0,0,9.503,0.4133,3526.3
493193,-136.92,1500,1,0,0,17.474,0.072,6567.2
494693,-15.64,1500,0,0,0,4.04,0.012,1532.4
496193,-231.61,1500,0,0,0,3.086,0.2727,1154.9
497693,-474.81,1500,0,0,0,3.096,0.596,1140.0
499193,-693.23,1500,0,0,0,4.064,0.9147,1519.5
