timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
2293,-97.51,22,0,0,1,14.599,0.0,149.7,0.7234
2393,-101.22,100,0,0,1,3.606,0.0,2882.8,0.6481
2447,-96.1,54,0,0,1,10.298,0.0,558.5,0.7443
2487,-100.78,40,0,0,1,5.695,0.0,1567.2,0.7147
2503,-98.61,16,0,0,1,11.636,0.0,2486.0,0.5022
2615,-94.64,112,0,0,1,8.234,0.0,2341.1,0.5975
2673,-100.44,58,0,0,1,5.403,0.0,2113.9,0.6351
2778,-100.79,105,0,0,1,4.04,0.0,222.7,0.6884
2842,-97.2,64,0,0,1,7.449,0.0,135.8,0.5944
2880,-99.66,38,0,0,1,6.22,0.0,690.0,0.692
2920,-99.62,40,0,0,1,5.619,0.0,72.0,0.7961
2968,-98.95,48,0,0,1,7.118,0.0,3486.6,0.7448
3026,-97.9,58,0,0,1,7.194,0.0,2809.6,0.6757
3048,-98.74,22,0,0,1,9.993,0.0,3307.5,0.751
3085,-97.11,37,0,0,1,10.49,0.0,1413.7,0.8931
3122,-99.03,37,0,0,1,8.941,0.0,3216.6,0.5417
3162,-96.04,40,0,0,1,11.443,0.0,3954.6,0.5291
3226,-100.32,64,0,0,1,4.269,0.0,1999.0,0.7275
3290,-99.58,64,0,0,1,5.237,0.0,2401.1,0.5816
3340,-131.46,50,1,0,1,3.525,0.0,5013.5,0.6085
3383,-98.74,43,0,0,1,8.539,0.0233,1982.9,0.7303
3457,-101.69,74,0,0,1,4.131,0.0,3534.8,0.6938
3471,-100.13,14,0,0,1,10.776,0.0,4820.1,0.4089
3531,-90.67,60,0,0,1,18.169,0.0,3523.5,0.7436
3647,-98.67,116,0,0,1,5.391,0.0,4396.0,0.6552
3684,-99.93,37,0,0,1,7.316,0.0,3534.8,0.7681
3759,-95.64,75,0,0,1,9.499,0.0,3696.2,0.6142
3874,-98.42,115,0,0,1,6.063,0.0,2120.1,0.63
3953,-100.21,79,0,0,1,4.98,0.0,4528.1,0.6555
3985,-99.25,32,0,0,1,8.665,0.0312,757.4,0.6151
4006,-99.47,21,0,0,1,10.954,0.0,3035.7,0.8562
4030,-97.62,24,0,0,1,13.748,0.0,3663.8,0.6191
4065,-98.69,35,0,0,1,7.671,0.0,4330.2,0.5346
4114,-98.39,49,0,0,1,8.005,0.0204,2799.6,0.6808
4179,-96.08,65,0,0,1,8.881,0.0,2032.5,0.732
4237,-100.6,58,0,0,1,3.885,0.0,1619.7,0.5909
4299,-100.81,62,0,0,1,3.883,0.0,2173.0,0.6713
4336,-98.98,37,0,0,1,7.221,0.0,2530.4,0.7746
4456,-102.48,120,0,0,1,3.287,0.0,3668.4,0.7084
4498,-93.93,42,0,0,1,19.12,0.0714,4684.2,0.6646
4609,-97.33,111,0,0,1,9.142,0.0721,628.2,0.7169
4665,-98.85,56,0,0,1,7.691,0.0,4820.1,0.615
4760,-96.94,95,0,0,1,6.789,0.0,2897.6,0.6448
4773,-98.25,13,0,0,1,15.94,0.0,1828.6,0.4556
4858,-99.61,85,0,0,1,5.97,0.0,3529.2,0.7123
4904,-99.07,46,0,0,1,8.142,0.0,3036.4,0.5928
4931,-98.26,27,0,0,1,9.618,0.0,1366.4,0.5343
5202,-87.86,271,0,0,1,8.02,0.0,2114.1,0.6914
5248,-95.44,46,0,0,1,17.73,0.1522,3781.0,0.6866
5319,-101.3,71,0,0,1,3.357,0.0,3095.4,0.6599
5341,-97.33,22,0,0,1,13.783,0.0,2646.3,0.6786
5387,-98.91,46,0,0,1,6.161,0.0,1740.2,0.6467
5446,-95.1,59,0,0,1,13.722,0.0508,4003.8,0.7156
5491,-99.83,45,0,0,1,5.374,0.0,2034.3,0.6111
5565,-100.2,74,0,0,1,4.146,0.0,1697.8,0.7212
5596,-99.6,31,0,0,1,7.335,0.0,4553.8,0.7661
5634,-99.03,38,0,0,1,6.804,0.0,1425.7,0.6819
5659,-100.38,25,0,0,1,7.527,0.0,1190.6,0.6294
5724,-101.27,65,0,0,1,3.471,0.0,3610.6,0.7647
5776,-101.27,52,0,0,1,4.144,0.0,3223.0,0.7522
5837,-98.71,61,0,0,1,6.303,0.0,327.2,0.5975
5888,-101.68,51,0,0,1,5.2,0.0392,481.7,0.6089
5960,-99.18,72,0,0,1,5.596,0.0,1982.8,0.6863
6060,-94.35,100,0,0,1,8.793,0.0,4423.7,0.5872
6109,-99.25,49,0,0,1,7.208,0.0,2113.4,0.7325
6133,-97.41,24,0,0,1,13.406,0.0,4042.8,0.568
6193,-100.18,60,0,0,1,4.491,0.0,1641.9,0.6555
6262,-94.2,69,0,0,1,10.662,0.0,1396.1,0.6428
6314,-98.59,52,0,0,1,6.065,0.0,4078.2,0.5706
6361,-99.08,47,0,0,1,7.192,0.0,4513.6,0.6336
6410,-99.68,49,0,0,1,5.451,0.0,473.5,0.7287
6618,-91.72,208,0,0,1,8.048,0.0144,703.5,0.6908
6713,-98.97,95,0,0,1,6.085,0.0105,3534.8,0.6156
6766,-99.33,53,0,0,1,5.342,0.0,1725.9,0.7471
6824,-100.27,58,0,0,1,5.36,0.0,3041.5,0.5731
7060,-97.32,236,0,0,1,5.337,0.0,1083.5,0.7397
7103,-98.49,43,0,0,1,7.504,0.0,4432.8,0.6181
7146,-99.79,43,0,0,1,5.417,0.0,2311.3,0.6618
7166,-97.86,20,0,0,1,11.797,0.0,4589.6,0.4524
7219,-95.67,53,0,0,1,11.495,0.0,4149.8,0.6439
7263,-98.96,44,0,0,1,6.494,0.0,3608.0,0.7952
7289,-101.23,26,0,0,1,4.299,0.0,1190.6,0.5962
7359,-99.09,70,0,0,1,6.061,0.0,3944.9,0.6415
7395,-98.66,36,0,0,1,8.216,0.0,314.3,0.5933
7449,-99.89,54,0,0,1,6.408,0.0,3030.4,0.5734
7501,-100.11,52,0,0,1,5.953,0.0,2113.4,0.7454
7588,-149.92,87,1,0,1,2.032,0.0,5006.8,0.6221
7712,-96.06,124,0,0,1,5.757,0.0,1244.3,0.7062
7769,-101.57,57,0,0,1,3.776,0.0,3223.0,0.7151
7804,-100.71,35,0,0,1,6.162,0.0,3035.7,0.7151
7838,-99.08,34,0,0,1,7.117,0.0,4606.8,0.5792
7863,-100.29,25,0,0,1,8.027,0.0,1559.5,0.7355
7966,-99.54,103,0,0,1,5.252,0.0,4682.5,0.686
8003,-98.55,37,0,0,1,9.094,0.0,3481.5,0.4629
8129,-100.4,126,0,0,1,4.242,0.0,4644.9,0.665
8195,-93.48,66,0,0,1,13.18,0.0909,1289.9,0.6897
8230,-94.96,35,0,0,1,15.332,0.0,3939.5,0.6011
8255,-98.78,25,0,0,1,11.874,0.0,4825.8,0.6864
8311,-99.13,56,0,0,1,5.649,0.0,314.3,0.724
8366,-96.45,55,0,0,1,9.449,0.0,1952.0,0.7272
8447,-97.41,81,0,0,1,6.965,0.0,3359.4,0.6665
8536,-99.02,89,0,0,1,7.651,0.0449,690.0,0.804
8554,-98.22,18,0,0,1,13.381,0.0,2667.8,0.6255
8577,-100.61,23,0,0,1,6.808,0.0,3216.6,0.6818
8686,-96.9,109,0,0,1,7.083,0.0,4013.1,0.6669
8740,-97.78,54,0,0,1,7.47,0.0,4795.9,0.6952
8770,-99.8,30,0,0,1,7.87,0.0,2113.4,0.6884
8809,-98.74,39,0,0,1,7.124,0.0,2260.6,0.7518
8865,-97.59,56,0,0,1,7.741,0.0,2506.9,0.6049
8880,-98.98,15,0,0,1,12.158,0.0,4849.1,0.7585
8945,-98.47,65,0,0,1,6.83,0.0,1129.3,0.568
9030,-98.29,85,0,0,1,6.061,0.0,2669.1,0.6483
9083,-100.65,53,0,0,1,3.978,0.0,282.5,0.6663
9115,-99.03,32,0,0,1,6.737,0.0,2180.1,0.6251
9143,-100.39,28,0,0,1,6.756,0.0,4817.4,0.7029
9156,-99.13,13,0,0,1,15.785,0.0,3210.8,0.8235
9191,-97.05,35,0,0,1,11.105,0.0,1818.2,0.6509
9226,-130.92,35,1,0,1,4.971,0.0,5006.5,0.7181
9474,-90.83,248,0,0,1,7.371,0.0,494.2,0.6206
9514,-98.17,40,0,0,1,7.802,0.0,2401.1,0.6653
9616,-91.34,102,0,0,1,11.931,0.0098,4489.0,0.5514
9671,-97.0,55,0,0,1,8.38,0.0,3924.5,0.6851
9706,-99.64,35,0,0,1,7.67,0.0,2113.4,0.602
9759,-100.03,53,0,0,1,4.573,0.0,2587.4,0.6119
9788,-96.98,29,0,0,1,12.23,0.0345,2210.7,0.6195
9842,-97.69,54,0,0,1,7.912,0.0,2823.7,0.6128
9857,-100.58,15,0,0,1,7.426,0.0,1190.6,0.7386
9968,-96.14,111,0,0,1,7.31,0.0,4161.8,0.6631
10029,-99.78,61,0,0,1,4.822,0.0,485.2,0.7032
10043,-99.97,14,0,0,1,12.166,0.0,2106.8,0.6568
10147,-101.01,104,0,0,1,4.789,0.0,1562.7,0.6343
11647,-68.02,1500,0,0,0,1.136,0.0,4061.6,0.6185
13147,-85.6,1500,0,0,0,0.264,0.0013,3852.0,0.7537
14647,-67.73,1500,0,0,0,1.659,0.0153,4174.9,0.5967
16147,-455.17,1500,0,0,0,0.263,0.4933,4770.2,0.2354
17647,-424.12,1500,0,0,0,0.332,0.4527,4820.1,0.1848
19147,-276.53,1500,0,0,0,0.067,0.25,975.2,0.1807
20647,-98.46,1500,0,0,0,0.068,0.0127,600.8,0.2315
22147,-424.22,1500,0,0,0,0.06,0.4467,694.1,0.1434
23647,-306.38,1500,0,0,0,3.144,0.3713,4771.3,0.3175
25147,-58.82,1500,1,0,0,3.442,0.0107,6141.5,0.4618
26647,-599.21,1500,1,0,0,0.897,0.1107,5045.6,0.1521
28147,-87.43,1500,0,0,0,0.133,0.0,660.0,0.1185
29647,-79.62,1500,0,0,0,0.554,0.0,4562.4,0.1578
31147,-71.67,1500,0,0,0,0.868,0.0,765.8,0.2462
32647,-123.7,1500,1,0,0,0.32,0.012,5024.0,0.1888
32842,-84.27,195,0,0,1,13.413,0.0872,2457.2,0.7317
34342,-701.22,1500,0,0,0,1.234,0.8487,1213.7,0.0789
35842,-88.33,1500,0,0,0,0.081,0.0,2677.1,0.3204
37342,-126.32,1500,0,0,0,0.076,0.05,4907.9,0.1188
38842,-156.77,1500,0,0,0,0.096,0.0913,1857.9,0.1602
40342,-71.96,1500,0,0,0,1.076,0.0033,4875.2,0.2925
41462,-155.08,1120,0,0,1,1.357,0.0161,2323.5,0.3733
42962,-347.64,1500,0,0,0,0.076,0.3447,4164.4,0.0901
44462,-832.07,1500,0,0,0,0.069,0.99,1186.6,0.0302
45962,-142.08,1500,0,0,0,1.687,0.114,3041.5,0.4084
47462,68.41,1500,1,0,0,10.559,0.032,5507.0,0.725
48962,-680.22,1500,0,0,0,0.045,0.7873,1190.6,0.0904
50462,-66.02,1500,0,0,0,1.248,0.0007,1160.4,0.1927
51962,-761.23,1500,0,0,0,0.587,0.91,4888.4,0.0705
53462,-527.22,1500,1,0,0,1.095,0.5747,5311.8,0.185
54962,-119.27,1500,0,0,0,0.3,0.0473,1496.0,0.1788
56462,-80.87,1500,0,0,0,0.499,0.0,3486.6,0.3142
57962,-18.36,1500,0,0,0,4.22,0.0167,3752.9,0.421
59462,-72.07,1500,0,0,0,0.908,0.0,1092.7,0.317
60962,-78.89,1500,0,0,0,0.536,0.0,4929.2,0.2141
62462,-71.7,1500,0,0,0,1.142,0.0033,3880.9,0.3681
63962,-64.41,1500,0,0,0,1.255,0.0,662.8,0.2954
65462,-87.77,1500,0,0,0,0.127,0.0,4149.8,0.2951
66962,-87.69,1500,0,0,0,0.242,0.002,3713.9,0.1991
68462,-76.7,1500,0,0,0,0.757,0.002,1213.7,0.1378
69962,-69.72,1500,0,0,0,1.147,0.0007,3523.5,0.1629
71462,-63.57,1500,0,0,0,1.382,0.0,3041.5,0.2105
72962,-133.45,1500,0,0,0,2.247,0.1187,958.0,0.2657
74462,-99.07,1500,0,0,0,0.219,0.0173,4766.9,0.0851
75962,-773.75,1500,0,0,0,0.598,0.9273,3797.9,0.0491
77462,-64.3,1500,0,0,0,1.513,0.0047,2100.1,0.1544
78962,-40.17,1500,0,0,0,2.93,0.0113,1114.7,0.1668
80462,-60.27,1500,0,0,0,1.852,0.008,1122.7,0.1776
81962,-56.44,1500,0,0,0,2.014,0.006,4501.5,0.1469
83462,-70.39,1500,0,0,0,1.018,0.0,1122.7,0.1299
84962,-69.46,1500,0,0,0,1.062,0.0,3006.5,0.2038
86462,-629.95,1500,0,0,0,0.841,0.7407,4834.3,0.0708
86549,-122.3,87,1,0,1,16.308,0.0,5080.7,0.3798
88049,-538.33,1500,1,0,0,6.871,0.3867,5041.5,0.2727
89549,-59.46,1500,0,0,0,1.56,0.0,4803.0,0.1932
91049,29.7,1500,1,0,0,7.711,0.0093,6166.1,0.2733
92549,76.56,1500,0,0,0,8.129,0.0013,4778.0,0.4724
94049,-34.27,1500,1,0,0,4.762,0.01,6138.7,0.2969
95549,-82.02,1500,0,0,0,0.455,0.0,4993.5,0.0743
97049,-38.15,1500,0,0,0,2.801,0.004,4826.7,0.1387
98549,-86.72,1500,0,0,0,0.151,0.0,1396.1,0.5635
100049,-86.51,1500,0,0,0,0.325,0.0027,1524.6,0.1141
101549,-74.89,1500,0,0,0,1.016,0.0047,1567.2,0.1266
103049,-85.92,1500,0,0,0,0.246,0.0,1166.1,0.0895
104549,-152.75,1500,0,0,0,0.934,0.1093,4854.2,0.1122
106049,-74.26,1500,0,0,0,1.17,0.0107,1572.8,0.0954
107549,-159.11,1500,0,0,0,0.111,0.0933,1186.6,0.1301
109049,-62.76,1500,0,0,0,1.41,0.0,1154.9,0.1916
110549,-61.35,1500,0,0,0,1.495,0.0,1166.1,0.1256
112049,-234.53,1500,1,0,0,6.211,0.316,6166.1,0.1715
113549,-11.16,1500,0,0,0,4.247,0.0067,3041.5,0.1381
115049,-63.12,1500,0,0,0,1.327,0.0,4836.0,0.2685
116549,-80.39,1500,0,0,0,0.531,0.0,3041.6,0.1587
118049,-39.24,1500,0,0,0,2.7,0.0047,4832.8,0.1818
119549,-53.66,1500,0,0,0,1.998,0.006,4841.0,0.1502
121049,-269.64,1500,0,0,0,2.35,0.3053,1213.7,0.0796
122549,-83.36,1500,0,0,0,0.367,0.0,3032.8,0.1837
124049,-41.62,1500,0,0,0,2.569,0.004,3218.7,0.1421
125549,-90.0,1500,0,0,0,0.0,0.0,1506.7,0.2444
127049,-43.12,1500,0,0,0,2.486,0.004,3175.4,0.1774
128549,-298.71,1500,0,0,0,2.522,0.3447,3005.0,0.1326
130049,-101.2,1500,0,0,0,1.523,0.054,3035.7,0.1665
130762,-50.48,713,1,0,1,13.86,0.0281,6562.4,0.3249
132262,-567.93,1500,0,0,0,3.483,0.7293,4820.1,0.0893
133762,-47.19,1500,1,0,0,3.66,0.0027,6199.9,0.1492
135262,47.36,1500,0,0,0,7.236,0.0167,3182.3,0.191
136762,-7.02,1500,1,0,0,8.814,0.092,6213.7,0.161
138262,-38.17,1500,0,0,0,2.881,0.0113,1213.7,0.08
138595,-99.74,333,1,0,1,27.868,0.036,6562.4,0.3542
140095,-12.8,1500,1,0,0,5.5,0.0073,6206.4,0.2028
141595,-546.44,1500,1,0,0,8.942,0.348,5453.4,0.189
143095,281.77,1500,2,0,0,22.257,0.0433,11568.9,0.2544
144595,-469.75,1500,1,0,0,3.368,0.0,5442.5,0.0817
146095,-41.52,1500,0,0,0,2.731,0.012,1574.9,0.1177
147595,-847.41,1500,1,0,0,8.582,0.75,5178.2,0.1062
149095,-391.74,1500,1,0,0,12.482,0.2627,6186.6,0.1759
150205,698.37,1110,3,1,0,40.731,0.1054,15009.3,0.2981
151705,-196.0,1500,1,0,0,14.013,0.0653,5558.6,0.2032
153205,269.58,1500,2,0,0,22.26,0.066,13012.8,0.2364
154705,138.57,1500,2,0,0,25.727,0.3373,11546.6,0.2475
156205,168.42,1500,1,0,0,14.804,0.0293,8200.9,0.2583
157513,561.24,1308,3,1,0,29.888,0.0849,15008.9,0.2745
158848,759.12,1335,3,1,0,39.7,0.0644,15001.4,0.2368
160319,772.21,1471,3,1,0,38.791,0.0714,15000.0,0.2785
161715,750.18,1396,3,1,0,39.31,0.086,15001.4,0.27
163215,-456.46,1500,1,0,0,7.765,0.1367,6186.6,0.1826
164715,-479.59,1500,1,0,0,3.177,0.0033,5582.3,0.2625
166215,168.08,1500,2,0,0,25.995,0.0627,10532.4,0.2144
167070,197.11,855,2,0,1,35.526,0.0374,11228.8,0.2671
168570,-32.63,1500,2,0,0,19.422,0.054,10531.0,0.2504
168979,17.98,409,1,0,1,31.183,0.0367,6229.2,0.3234
170479,-434.68,1500,1,0,0,4.632,0.0013,5552.2,0.2288
171809,670.94,1330,3,1,0,36.094,0.0932,15000.2,0.3014
173069,683.07,1260,3,1,0,37.353,0.0976,15007.0,0.411
174569,-471.8,1500,1,0,0,3.024,0.0053,5094.4,0.155
176069,-292.97,1500,1,0,0,9.749,0.0287,5582.3,0.2126
176451,64.72,382,1,0,1,47.576,0.1806,8069.7,0.2647
176715,8.95,264,1,0,1,50.546,0.2197,8050.3,0.2595
178215,-385.54,1500,1,0,0,7.202,0.0247,5829.4,0.4354
179715,-42.0,1500,2,0,0,19.774,0.0673,10178.2,0.2579
181215,-3.77,1500,2,0,0,19.434,0.0387,10069.3,0.2541
182715,-458.74,1500,1,0,0,3.859,0.012,5044.0,0.2366
183712,705.84,997,3,1,0,44.316,0.1274,15009.2,0.2576
185212,251.89,1500,2,0,0,20.803,0.0493,11140.3,0.2086
186712,-1215.87,1500,1,0,0,0.992,0.9173,5034.2,0.0538
188212,-354.06,1500,1,0,0,8.713,0.0353,6440.8,0.4224
189712,445.55,1500,2,0,0,33.531,0.1547,13495.5,0.2155
191212,-983.99,1500,1,0,0,0.099,0.5667,5013.5,0.167
192712,281.76,1500,2,0,0,22.536,0.0507,11172.5,0.225
194212,-58.44,1500,0,0,0,1.61,0.002,1172.8,0.1774
195712,17.81,1500,1,0,0,6.855,0.006,6172.5,0.2729
197212,-34.96,1500,2,0,0,20.714,0.0713,11557.8,0.2098
198460,-128.91,1248,2,0,1,28.271,0.3686,11558.8,0.2674
199708,623.31,1248,3,1,0,35.876,0.1266,15000.0,0.274
201208,-27.2,1500,1,0,0,5.505,0.0273,6172.5,0.1257
202555,766.64,1347,3,1,0,43.593,0.1455,15000.0,0.2749
203647,660.23,1092,3,1,0,39.801,0.1136,15000.0,0.2923
204851,666.11,1204,3,1,0,40.243,0.1553,15000.0,0.3017
205860,655.52,1009,3,1,0,42.256,0.1566,15000.0,0.31
206430,87.2,570,1,0,1,45.087,0.2158,6569.5,0.3514
207425,662.6,995,3,1,0,41.815,0.1246,15000.0,0.2968
208925,-23.57,1500,2,0,0,21.113,0.0593,11567.2,0.2075
210146,759.18,1221,3,1,0,43.019,0.1016,15000.0,0.298
211646,-30.34,1500,2,0,0,18.527,0.0293,10080.7,0.1748
213040,795.68,1394,3,1,0,40.771,0.0516,15001.8,0.2485
214319,765.12,1279,3,1,0,40.3,0.0321,15000.0,0.267
215469,717.36,1150,3,1,0,39.601,0.0304,15000.0,0.2577
216814,733.61,1345,3,1,0,38.109,0.0431,15000.3,0.2868
218088,724.35,1274,3,1,0,38.676,0.0479,15000.0,0.2873
219588,235.71,1500,2,0,0,25.893,0.0313,11213.7,0.2493
221088,-34.79,1500,2,0,0,19.368,0.026,11206.7,0.2376
222588,103.42,1500,1,0,0,11.425,0.0127,6554.3,0.203
224088,154.56,1500,1,0,0,13.948,0.0147,7661.7,0.1879
225588,-190.39,1500,1,0,0,12.372,0.0073,6213.7,0.1785
227088,458.29,1500,2,0,0,30.34,0.0193,14469.5,0.2576
228489,738.51,1401,3,1,0,37.761,0.0414,15000.0,0.2429
229625,681.07,1136,3,1,0,38.046,0.0414,15000.0,0.2916
230807,679.44,1182,3,1,0,36.867,0.0355,15000.0,0.2838
232307,-307.43,1500,1,0,0,9.045,0.002,6180.9,0.0979
233571,762.22,1264,3,1,0,42.068,0.0767,15000.0,0.2781
235071,-491.91,1500,1,0,0,11.083,0.332,6182.4,0.1935
236571,-210.12,1500,1,0,0,12.117,0.0033,6180.4,0.1916
238071,-371.07,1500,1,0,0,7.714,0.0033,6562.4,0.0951
239086,641.01,1015,3,1,0,39.095,0.0975,15000.0,0.2839
240586,-427.56,1500,1,0,0,5.848,0.0027,6567.2,0.0806
242086,185.73,1500,2,0,0,26.861,0.054,11213.7,0.231
243167,713.52,1081,3,1,0,41.579,0.0731,15000.0,0.278
244667,-338.27,1500,1,0,0,8.769,0.0133,6524.6,0.1805
246167,-77.39,1500,2,0,0,17.843,0.022,11567.2,0.152
247264,727.33,1097,3,1,0,41.815,0.0656,15000.4,0.258
247804,61.44,540,1,0,1,39.107,0.0926,6215.8,0.2481
249304,-393.86,1500,1,0,0,6.709,0.008,6524.6,0.1365
250521,716.34,1217,3,1,0,38.931,0.0575,15000.0,0.2865
252021,-376.39,1500,1,0,0,7.506,0.0073,6557.8,0.2
253521,-336.73,1500,1,0,0,8.894,0.0147,6524.6,0.1853
254850,782.8,1329,3,1,0,42.495,0.0948,15000.0,0.2826
256350,-320.22,1500,1,0,0,9.301,0.0147,6557.8,0.2543
257850,160.87,1500,2,0,0,25.763,0.0327,11567.2,0.1999
259010,726.68,1160,3,1,0,40.187,0.0552,15000.0,0.2687
260510,-191.55,1500,1,0,0,13.272,0.0107,6562.4,0.1383
261790,762.21,1280,3,1,0,40.914,0.0609,15000.0,0.2653
263290,-441.6,1500,1,0,0,5.214,0.0027,6539.8,0.2039
264790,-193.43,1500,1,0,0,12.824,0.0107,6166.1,0.2313
266290,-138.31,1500,1,0,0,14.756,0.0187,6532.4,0.2009
267790,29.01,1500,2,0,0,21.273,0.0287,11166.1,0.2035
269290,-34.56,1500,2,0,0,20.242,0.16,11516.3,0.1981
270790,-417.55,1500,1,0,0,11.217,0.7093,6575.6,0.126
272290,105.63,1500,2,0,0,24.594,0.0367,11520.1,0.2323
273318,732.26,1028,3,1,0,44.624,0.0953,15000.0,0.2962
274818,-469.86,1500,1,0,0,5.302,0.038,6524.9,0.0996
276318,232.13,1500,2,0,0,28.781,0.04,11166.1,0.2505
277530,763.33,1212,3,1,0,41.87,0.0561,15000.0,0.304
278469,699.06,939,3,1,0,44.595,0.1033,15001.2,0.2796
279969,349.59,1500,2,0,0,25.12,0.0327,13199.4,0.2042
280171,-17.18,202,1,0,1,46.497,0.0644,6228.8,0.2997
281671,202.87,1500,2,0,0,27.774,0.0393,11154.9,0.2497
282978,788.76,1307,3,1,0,42.075,0.0704,15000.0,0.2673
284478,-233.95,1500,1,0,0,11.795,0.01,6213.7,0.2001
285978,-1060.61,1500,1,0,0,4.728,0.8067,6524.6,0.0976
287478,-131.37,1500,2,0,0,16.887,0.042,11203.2,0.2243
288978,67.26,1500,2,0,0,25.828,0.146,11524.6,0.2438
289996,683.02,1018,3,1,0,39.426,0.0354,15000.0,0.2668
291092,731.88,1096,3,1,0,42.783,0.0803,15000.0,0.2639
292354,438.46,1262,2,0,1,41.254,0.0713,14682.5,0.2802
293361,718.86,1007,3,1,0,43.258,0.0626,15000.0,0.2764
294861,-262.67,1500,1,0,0,12.65,0.0773,6205.1,0.1828
295813,715.31,952,3,1,0,45.904,0.104,15000.0,0.2543
297313,-569.85,1500,1,0,0,13.149,0.4913,6563.4,0.1336
298328,717.97,1015,3,1,0,43.469,0.0709,15000.0,0.2832
299376,700.67,1048,3,1,0,42.523,0.0954,15001.1,0.2917
300876,10.76,1500,2,0,0,21.216,0.034,11562.4,0.2212
302158,699.2,1282,3,1,0,38.914,0.1053,15000.0,0.3115
303658,203.22,1500,2,0,0,23.55,0.1793,10149.7,0.2682
304962,708.26,1304,3,1,0,40.743,0.1465,15000.0,0.2783
306462,-302.38,1500,1,0,0,9.943,0.022,6563.8,0.148
307730,743.04,1268,3,1,0,41.917,0.1057,15000.0,0.296
309071,783.75,1341,3,1,0,42.213,0.0753,15000.0,0.2779
310571,-712.58,1500,0,0,0,3.279,0.92,1563.9,0.0445
312071,-113.97,1500,2,0,0,17.812,0.0447,11567.2,0.1762
313571,-13.08,1500,2,0,0,21.764,0.0827,11563.6,0.2129
315071,-441.59,1500,1,0,0,5.51,0.0167,6558.7,0.2023
316143,339.42,1072,2,0,1,44.505,0.1744,13070.2,0.2746
317643,-357.19,1500,1,0,0,8.722,0.0247,6562.4,0.113
318884,721.34,1241,3,1,0,41.242,0.1136,15000.0,0.2626
320384,-138.29,1500,1,0,0,15.526,0.03,6557.8,0.2169
321884,-290.07,1500,1,0,0,9.69,0.0087,6579.4,0.2512
323384,-322.48,1500,1,0,0,8.67,0.0053,6166.1,0.1801
324364,712.36,980,3,1,0,45.292,0.1153,15000.0,0.2953
324637,-71.64,273,1,0,1,33.39,0.0256,6229.4,0.3122
325682,700.87,1045,3,1,0,43.02,0.1091,15000.3,0.2652
326791,707.03,1109,3,1,0,46.828,0.239,15000.0,0.2528
328192,797.95,1401,3,1,0,41.249,0.07,15000.4,0.2802
329325,752.81,1133,3,1,0,45.198,0.1271,15000.0,0.2717
330470,720.41,1145,3,1,0,40.562,0.062,15000.0,0.2589
331628,705.16,1158,3,1,0,40.218,0.0846,15000.0,0.259
333128,190.79,1500,2,0,0,27.606,0.0493,11525.4,0.3042
334628,-431.25,1500,1,0,0,5.561,0.0033,6557.8,0.1479
