timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
186,-99.59,31,0,0,1,5.104,0.0,25.1
192,-99.24,32,0,0,1,4.968,0.0,32.7
288,-99.12,48,0,0,1,4.675,0.0208,53.9
318,-98.51,53,0,0,1,7.805,0.0755,97.0
336,-102.21,56,0,0,1,4.222,0.125,56.9
402,-100.37,36,0,0,1,4.39,0.0556,32.5
468,-99.76,22,0,0,1,6.468,0.0,16.3
480,-99.8,32,0,0,1,5.104,0.0312,31.4
480,-99.63,27,0,0,1,5.277,0.0,22.0
546,-100.44,59,0,0,1,2.547,0.0,24.9
636,-101.85,39,0,0,1,5.697,0.1795,53.9
684,-98.76,114,0,0,1,3.98,0.0175,108.1
720,-97.03,42,0,0,1,8.115,0.0,80.9
732,-98.51,31,0,0,1,7.791,0.0323,55.7
858,-99.25,29,0,0,1,5.302,0.0,30.6
912,-103.67,30,0,0,1,6.2,0.3333,42.5
930,-98.63,12,0,0,1,14.233,0.0,32.8
948,-100.88,52,0,0,1,3.13,0.0385,31.7
1074,-100.96,99,0,0,1,2.77,0.0303,67.1
1086,-98.92,26,0,0,1,6.53,0.0,35.3
1134,-107.46,69,0,0,1,10.973,0.4058,163.8
1152,-98.72,40,0,0,1,5.924,0.025,57.0
1296,-99.96,35,0,0,1,8.165,0.1429,68.7
1308,-99.5,39,0,0,1,4.193,0.0,31.7
1320,-96.94,62,0,0,1,5.917,0.0,94.4
1410,-97.0,155,0,0,1,5.699,0.0452,213.2
1458,-98.58,25,0,0,1,6.661,0.0,41.5
1464,-99.9,52,0,0,1,5.67,0.0577,60.0
1470,-99.67,56,0,0,1,5.021,0.0536,67.1
1602,-96.78,24,0,0,1,16.67,0.0833,94.4
1620,-100.24,54,0,0,1,12.83,0.2778,169.8
1626,-98.17,36,0,0,1,13.05,0.1667,113.0
1728,-100.39,21,0,0,1,7.002,0.0952,23.1
1734,-98.97,44,0,0,1,4.465,0.0,44.8
1752,-102.99,72,0,0,1,2.46,0.0833,41.5
1764,-99.22,24,0,0,1,10.647,0.1667,67.1
1818,-99.34,32,0,0,1,4.795,0.0,30.7
1854,-100.03,65,0,0,1,3.04,0.0154,46.1
1920,-100.3,28,0,0,1,11.981,0.2143,67.1
1956,-98.25,32,0,0,1,9.943,0.0938,80.7
2046,-104.18,52,0,0,1,8.011,0.2692,83.0
2082,-101.94,59,0,0,1,2.787,0.0678,34.8
2118,-99.88,50,0,0,1,3.173,0.0,30.6
2154,-100.18,50,0,0,1,3.835,0.04,44.2
2250,-98.12,55,0,0,1,5.649,0.0,67.1
2268,-103.53,31,0,0,1,5.2,0.2258,15.9
2382,-99.45,38,0,0,1,4.158,0.0,32.1
2382,-100.3,56,0,0,1,9.221,0.1786,121.9
2412,-99.49,24,0,0,1,7.73,0.0833,42.5
2460,-98.28,57,0,0,1,6.761,0.0526,94.4
2508,-97.17,43,0,0,1,18.765,0.2558,183.5
2514,-98.29,22,0,0,1,9.45,0.0,45.0
2652,-100.97,45,0,0,1,3.254,0.0222,16.1
2754,-99.7,57,0,0,1,4.913,0.0526,67.1
2772,-100.14,43,0,0,1,3.381,0.0,21.5
2790,-100.48,55,0,0,1,3.211,0.0364,41.5
2814,-99.25,51,0,0,1,3.673,0.0,43.5
2976,-100.12,27,0,0,1,15.359,0.3333,99.2
3024,-98.66,39,0,0,1,6.16,0.0256,57.5
3048,-104.58,46,0,0,1,6.595,0.3043,72.6
3102,-101.98,75,0,0,1,5.723,0.1067,80.7
3108,-101.21,59,0,0,1,7.892,0.1525,96.0
3144,-99.12,16,0,0,1,9.943,0.0,16.8
3246,-100.68,45,0,0,1,3.903,0.0667,41.5
3306,-107.56,225,0,0,1,4.063,0.1067,213.7
3306,-99.62,33,0,0,1,14.954,0.303,121.9
3336,-100.7,15,0,0,1,9.292,0.1333,13.5
3390,-98.62,61,0,0,1,5.192,0.0328,80.7
3432,-99.51,21,0,0,1,7.141,0.0476,30.6
3534,-98.75,17,0,0,1,9.453,0.0,33.4
3594,-99.14,34,0,0,1,5.028,0.0,35.7
3600,-100.75,44,0,0,1,12.316,0.2727,125.3
3606,-104.35,77,0,0,1,6.221,0.2078,113.8
