timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
4420,-99.45,32,0,0,1,11.376,0.0,2809.6,0.7221
4521,-109.75,101,0,0,1,2.979,0.0,4480.4,0.7054
4711,-106.36,190,0,0,1,7.41,0.0,2637.3,0.683
4860,-109.9,149,0,0,1,4.934,0.0,2017.9,0.709
4885,-100.54,25,0,0,1,10.376,0.0,360.9,0.7431
4966,-104.45,81,0,0,1,7.889,0.037,2430.0,0.7
5052,-106.28,86,0,0,1,4.34,0.0,3328.2,0.6992
5083,-98.89,31,0,0,1,11.322,0.0,3969.4,0.5965
5184,-105.3,101,0,0,1,6.094,0.0099,4463.2,0.6859
5228,-102.85,44,0,0,1,5.764,0.0,1154.9,0.6187
5280,-103.06,52,0,0,1,4.798,0.0,3095.4,0.5596
5333,-104.49,53,0,0,1,5.191,0.0,4115.0,0.809
5498,-108.53,165,0,0,1,5.518,0.0,1557.8,0.6049
5519,-98.36,21,0,0,1,15.331,0.0,1772.4,0.5671
5532,-99.86,13,0,0,1,13.962,0.0,4268.0,0.7555
5571,-103.44,39,0,0,1,4.709,0.0,3030.4,0.5614
5679,-99.83,108,0,0,1,9.757,0.0,2856.1,0.6707
5772,-106.96,93,0,0,1,4.51,0.0,3520.1,0.6783
5811,-101.57,39,0,0,1,5.856,0.0,2664.1,0.4835
5875,-134.05,64,1,0,1,7.0,0.0,5046.6,0.61
5917,-102.09,42,0,0,1,5.285,0.0,3828.1,0.5271
5996,-103.8,79,0,0,1,5.932,0.0,2934.2,0.6462
6025,-101.52,29,0,0,1,6.819,0.0,4172.6,0.6322
6079,-103.71,54,0,0,1,4.334,0.0,404.2,0.602
6171,-107.76,92,0,0,1,3.499,0.0,3534.8,0.5925
6270,-106.91,99,0,0,1,4.309,0.0,3910.4,0.6599
6293,-98.26,23,0,0,1,15.208,0.0,4049.3,0.5481
6354,-101.75,61,0,0,1,7.683,0.0,4541.7,0.6647
6399,-101.66,45,0,0,1,5.283,0.0,1059.4,0.4828
6429,-98.89,30,0,0,1,16.714,0.0667,2995.7,0.7632
6504,-104.34,75,0,0,1,6.476,0.0,4149.8,0.7646
6572,-105.6,68,0,0,1,3.484,0.0,1842.2,0.7002
6620,-101.59,48,0,0,1,6.96,0.0,1076.7,0.6027
6720,-105.27,100,0,0,1,5.813,0.0,2573.2,0.7115
6742,-100.29,22,0,0,1,10.225,0.0,475.3,0.7178
6790,-100.97,48,0,0,1,3.985,0.0,1228.8,0.5846
6848,-101.37,58,0,0,1,7.8,0.0,4437.8,0.6675
6897,-98.91,49,0,0,1,12.287,0.0,3529.2,0.6314
6922,-97.54,25,0,0,1,16.228,0.0,4458.6,0.6079
6963,-102.17,41,0,0,1,5.61,0.0,4297.8,0.6468
7014,-104.03,51,0,0,1,5.542,0.0,4500.3,0.7803
7025,-99.43,11,0,0,1,17.433,0.0,1602.3,0.6779
7149,-106.06,124,0,0,1,5.968,0.0,2560.4,0.6575
7228,-101.99,79,0,0,1,7.178,0.0,3320.7,0.7476
7272,-97.96,44,0,0,1,15.143,0.0,1562.4,0.6589
7309,-101.33,37,0,0,1,5.863,0.0,4709.9,0.506
7354,-103.91,45,0,0,1,3.867,0.0,43.7,0.6464
7370,-99.92,16,0,0,1,11.123,0.0,4268.0,0.5363
7480,-104.71,110,0,0,1,6.228,0.0,3430.7,0.6702
7502,-100.32,22,0,0,1,10.76,0.0,1357.0,0.8472
7598,-104.39,96,0,0,1,6.982,0.0,3740.6,0.7573
7619,-100.89,21,0,0,1,8.598,0.0,2113.4,0.4016
7672,-105.1,53,0,0,1,5.293,0.0377,4282.8,0.7963
7703,-137.19,31,1,0,1,5.401,0.0,5021.6,0.5878
7742,-99.88,39,0,0,1,11.879,0.0,1557.8,0.6206
7781,-104.08,39,0,0,1,4.715,0.0,3529.2,0.7408
7860,-103.64,79,0,0,1,6.188,0.0,3352.7,0.7055
7953,-103.5,93,0,0,1,5.654,0.0,4388.5,0.5558
7990,-102.08,37,0,0,1,5.635,0.0,4121.7,0.6128
8125,-157.53,135,1,0,1,3.69,0.0,5000.0,0.7357
8162,-100.23,37,0,0,1,9.044,0.0,4920.2,0.6463
8207,-101.54,45,0,0,1,6.652,0.0,265.6,0.6239
8285,-103.09,78,0,0,1,6.259,0.0,2560.3,0.6162
8356,-100.08,71,0,0,1,10.496,0.0,1877.4,0.6945
8394,-100.74,38,0,0,1,9.428,0.0,4609.3,0.7666
8475,-100.46,81,0,0,1,9.366,0.0,4184.1,0.6162
8495,-99.02,20,0,0,1,12.202,0.0,2180.1,0.5492
8535,-100.9,40,0,0,1,6.884,0.0,3068.9,0.6192
8556,-101.73,21,0,0,1,6.954,0.0,3042.8,0.6141
8610,-103.07,54,0,0,1,6.001,0.0,4578.4,0.6351
8709,-107.19,99,0,0,1,4.029,0.0,192.9,0.6682
8830,-106.6,121,0,0,1,6.871,0.0331,2683.3,0.6721
8856,-101.42,26,0,0,1,9.7,0.0769,3477.8,0.5732
8885,-100.35,29,0,0,1,8.68,0.0,2338.8,0.6878
8904,-99.68,19,0,0,1,11.233,0.0,4709.9,0.6841
8944,-103.59,40,0,0,1,3.948,0.0,4825.8,0.5495
8997,-102.06,53,0,0,1,7.178,0.0,4255.9,0.655
9172,-108.58,175,0,0,1,5.752,0.0,2587.4,0.6642
9202,-99.24,30,0,0,1,12.475,0.0,4570.2,0.6401
9227,-99.77,25,0,0,1,11.761,0.0,445.0,0.6577
9246,-99.72,19,0,0,1,10.953,0.0,3400.1,0.6211
9290,-102.35,44,0,0,1,6.377,0.0,1461.6,0.7497
9500,-109.36,210,0,0,1,6.397,0.0,1562.4,0.6378
9549,-102.3,49,0,0,1,7.599,0.0,3526.2,0.6561
9716,-112.11,167,0,0,1,4.257,0.0,4030.2,0.6626
9765,-100.93,49,0,0,1,8.709,0.0,4606.8,0.7739
9813,-104.64,48,0,0,1,4.625,0.0,1138.7,0.8101
9898,-104.46,85,0,0,1,6.214,0.0,4533.2,0.6693
9969,-101.96,71,0,0,1,6.852,0.0,4313.1,0.571
10007,-101.71,38,0,0,1,7.194,0.0,1635.4,0.7551
10048,-102.63,41,0,0,1,6.098,0.0,384.0,0.8316
11548,-167.46,1500,0,0,0,0.692,0.0513,4125.7,0.3491
13048,-181.98,1500,0,0,0,0.298,0.0,4282.6,0.6532
14548,-197.3,1500,0,0,0,0.747,0.0347,2601.6,0.643
16048,-441.32,1500,0,0,0,0.404,0.4207,989.2,0.2916
17548,-391.31,1500,0,0,0,1.064,0.366,1138.7,0.3189
19048,-271.01,1500,0,0,0,3.108,0.2507,3035.7,0.3702
20548,-559.47,1500,0,0,0,1.948,0.6487,4494.2,0.1414
20632,-111.48,84,0,0,1,8.718,0.2381,1768.5,0.7982
22132,-250.02,1500,0,0,0,2.035,0.168,888.1,0.5002
23632,-101.01,1500,0,0,0,0.157,0.0,3563.1,0.0952
25132,-446.56,1500,0,0,0,3.143,0.5253,4860.1,0.1625
26632,-512.94,1500,0,0,0,0.698,0.5667,1192.3,0.0839
28132,-137.46,1500,0,0,0,0.292,0.0193,3015.4,0.2574
29632,-700.85,1500,0,0,0,0.518,0.8053,2194.9,0.111
31132,-83.96,1500,0,0,0,1.435,0.0027,3050.9,0.1263
31236,-97.83,104,0,0,1,21.566,0.2981,552.2,0.5297
32736,-719.0,1500,0,0,0,1.675,0.858,3772.5,0.1073
34236,-102.23,1500,0,0,0,0.257,0.0,1443.1,0.1151
35736,-102.71,1500,0,0,0,0.549,0.0,3083.9,0.1628
37236,-176.67,1500,0,0,0,2.609,0.066,3095.4,0.6041
38736,-193.46,1500,0,0,0,1.022,0.1093,3468.2,0.2728
40236,-87.82,1500,0,0,0,1.756,0.0067,1166.1,0.1808
41736,-459.09,1500,0,0,0,3.359,0.5387,3079.3,0.2273
43236,-98.76,1500,0,0,0,0.898,0.0007,3534.8,0.1711
44736,-452.73,1500,0,0,0,0.448,0.4687,4006.8,0.1314
46236,-128.9,1500,0,0,0,0.562,0.0333,2106.8,0.1614
47736,-96.95,1500,0,0,0,1.132,0.0,494.2,0.1922
49236,-103.88,1500,0,0,0,0.125,0.0,3660.0,0.1068
50736,-143.96,1500,0,0,0,0.324,0.056,2692.3,0.123
52236,-123.49,1500,0,0,0,0.093,0.0007,3336.6,0.2317
53736,-130.75,1500,0,0,0,0.097,0.0,844.8,0.2829
55236,-147.96,1500,0,0,0,0.106,0.0413,2180.1,0.193
56736,-108.87,1500,0,0,0,0.175,0.0,4546.1,0.15
58236,-97.04,1500,0,0,0,0.093,0.0,4418.5,0.058
59736,-211.25,1500,0,0,0,0.317,0.1147,1675.9,0.2707
61236,-104.05,1500,0,0,0,0.99,0.0,3534.8,0.2127
62736,-103.84,1500,0,0,0,0.14,0.0,481.7,0.1077
64236,-111.56,1500,0,0,0,2.109,0.0093,4825.8,0.3627
64431,-83.57,195,0,0,1,21.499,0.1333,2422.3,0.7608
65931,-70.49,1500,0,0,0,5.025,0.0207,3550.4,0.4448
67431,-558.66,1500,1,0,0,0.481,0.0,5013.5,0.0986
68931,-105.87,1500,0,0,0,5.897,0.0973,4820.1,0.3549
70431,-71.05,1500,0,0,0,3.086,0.0,4814.8,0.2433
71931,-550.02,1500,1,0,0,0.114,0.0,5015.8,0.0958
73431,25.49,1500,0,0,0,8.643,0.0053,3880.9,0.3418
74931,-87.92,1500,0,0,0,3.683,0.0187,2602.6,0.3612
76431,-145.54,1500,0,0,0,2.216,0.0307,2386.1,0.5145
76903,-141.03,472,0,0,1,1.236,0.0,527.5,0.4349
78403,-120.82,1500,0,0,0,0.967,0.0,4879.2,0.325
79903,-145.28,1500,0,0,0,0.701,0.0,1563.5,0.4524
81403,-96.68,1500,0,0,0,0.43,0.0,4825.8,0.1012
82903,-66.49,1500,0,0,0,2.431,0.0073,4695.6,0.1196
82998,-92.43,95,0,0,1,13.747,0.0316,1213.7,0.3175
84498,-111.82,1500,0,0,0,0.385,0.004,3660.0,0.1752
85998,-103.54,1500,0,0,0,0.197,0.0,3969.4,0.1172
87498,-106.49,1500,0,0,0,0.335,0.0,787.4,0.1528
88998,251.66,1500,2,0,0,30.843,0.2107,12019.4,0.3949
90498,86.22,1500,1,0,0,14.496,0.024,7128.4,0.4128
91998,-105.04,1500,0,0,0,0.143,0.0,1214.4,0.1217
93498,-502.22,1500,0,0,0,0.575,0.554,3216.6,0.0484
94998,-557.89,1500,0,0,0,2.005,0.6447,3035.7,0.1659
96498,-151.31,1500,0,0,0,1.674,0.0833,4825.8,0.2079
97998,-131.78,1500,0,0,0,3.684,0.082,4835.5,0.3468
99498,-184.42,1500,1,0,0,7.154,0.2473,6202.8,0.133
100998,-283.68,1500,0,0,0,1.809,0.266,2113.7,0.1978
102498,-59.17,1500,0,0,0,2.138,0.0,3041.5,0.0845
103998,-485.07,1500,0,0,0,0.145,0.5213,3048.2,0.0544
105498,-139.87,1500,0,0,0,0.828,0.004,2135.5,0.4195
106998,-60.64,1500,0,0,0,3.863,0.0053,2127.0,0.2783
108498,-73.32,1500,0,0,0,1.589,0.0,1138.7,0.102
109998,-46.4,1500,0,0,0,2.672,0.0,1199.9,0.0698
111498,-487.75,1500,0,0,0,0.329,0.5207,1166.1,0.0833
112998,-484.33,1500,0,0,0,2.57,0.5667,3030.4,0.1414
114498,-89.63,1500,0,0,0,1.744,0.0,2109.1,0.2255
115998,-590.3,1500,0,0,0,0.787,0.684,1214.3,0.0237
117498,-94.92,1500,0,0,0,1.494,0.0,2113.4,0.2296
118998,-14.46,1500,1,0,0,7.02,0.006,6166.1,0.2121
120498,25.28,1500,0,0,0,6.788,0.0007,4099.8,0.1459
121998,-110.72,1500,0,0,0,2.281,0.0613,1579.4,0.1478
123498,-403.82,1500,1,0,0,8.799,0.592,8112.9,0.1099
124998,-81.01,1500,0,0,0,1.1,0.0,1244.3,0.0956
126498,-109.6,1500,0,0,0,0.31,0.0,4100.7,0.1695
127998,-77.79,1500,0,0,0,1.653,0.0007,4149.8,0.1405
129498,-96.04,1500,0,0,0,0.903,0.0,4141.1,0.1611
130998,-18.84,1500,1,0,0,7.172,0.03,6230.2,0.1443
132498,-484.04,1500,1,0,0,8.624,0.6933,6233.1,0.1177
133998,-310.1,1500,1,0,0,8.682,0.026,5032.1,0.111
135498,44.67,1500,2,0,0,19.842,0.0127,10013.5,0.2642
136998,421.42,1500,2,0,0,31.527,0.03,13041.5,0.2825
138498,-205.63,1500,1,0,0,11.636,0.008,5013.5,0.1593
139998,-107.4,1500,2,0,0,14.535,0.0013,10013.5,0.183
141498,71.03,1500,1,0,0,11.663,0.008,8211.3,0.2644
142998,-76.83,1500,0,0,0,1.918,0.0027,3216.6,0.1589
144498,-57.43,1500,0,0,0,3.145,0.0027,3216.6,0.1942
145998,7.21,1500,1,0,0,7.773,0.01,6562.4,0.1605
147498,-292.29,1500,1,0,0,9.932,0.0193,5207.7,0.1694
148998,-665.3,1500,1,0,0,0.662,0.1407,5094.4,0.0654
150498,-99.95,1500,2,0,0,17.081,0.028,10013.5,0.182
151998,378.76,1500,2,0,0,28.705,0.0253,11172.5,0.2309
153498,189.55,1500,2,0,0,18.606,0.0193,11213.7,0.17
154998,23.67,1500,1,0,0,8.411,0.0127,6200.9,0.1176
156498,-24.38,1500,1,0,0,9.364,0.056,6206.3,0.363
157998,-520.44,1500,1,0,0,3.933,0.084,5021.5,0.1207
159121,565.5,1123,3,1,0,36.872,0.1229,15000.0,0.3618
160272,603.34,1151,3,1,0,37.365,0.0834,15000.0,0.3281
161772,-453.15,1500,1,0,0,4.805,0.0207,5021.5,0.1294
163272,127.19,1500,1,0,0,19.24,0.1433,8052.0,0.1947
164772,-382.46,1500,1,0,0,6.871,0.0133,5006.5,0.1218
166272,-98.95,1500,0,0,0,1.183,0.004,3050.1,0.1925
167772,-131.04,1500,2,0,0,16.994,0.0533,10013.5,0.1566
169272,-388.76,1500,1,0,0,7.331,0.0293,5006.5,0.1659
170772,-406.73,1500,1,0,0,4.346,0.4873,6213.7,0.0687
172272,-484.02,1500,1,0,0,7.68,0.18,5013.5,0.1426
173285,665.63,1013,3,1,0,39.901,0.0513,15000.0,0.2984
174469,657.43,1184,3,1,0,38.925,0.0557,15000.0,0.2855
175969,216.24,1500,2,0,0,21.456,0.0447,11213.7,0.2411
177469,-1243.21,1500,1,0,0,0.207,0.902,5009.5,0.0391
178969,-368.45,1500,1,0,0,7.127,0.002,5041.7,0.1909
180469,-452.63,1500,0,0,0,1.199,0.51,1213.7,0.0384
181738,-48.27,1269,1,0,1,10.435,0.0008,6213.7,0.1687
183238,7.75,1500,1,0,0,7.235,0.0007,6213.7,0.1344
184738,-208.85,1500,1,0,0,5.883,0.2527,6199.9,0.1297
186238,-93.92,1500,0,0,0,0.609,0.0,1172.5,0.1044
187738,-72.45,1500,2,0,0,17.003,0.0033,10003.2,0.1744
189238,-310.56,1500,1,0,0,8.992,0.004,5009.2,0.1601
190738,-500.57,1500,1,0,0,2.805,0.0007,5006.5,0.1796
192238,202.41,1500,2,0,0,17.941,0.016,11172.5,0.1896
193304,638.82,1066,3,1,0,38.636,0.03,15000.0,0.2982
194804,-66.72,1500,1,0,0,4.024,0.0,6172.5,0.1862
196304,-103.79,1500,0,0,0,0.578,0.0,1172.5,0.1653
197804,-348.46,1500,1,0,0,7.221,0.002,5001.6,0.132
199304,128.14,1500,2,0,0,18.92,0.0153,10002.9,0.1993
200804,-467.36,1500,1,0,0,4.295,0.0027,5013.5,0.2488
202304,46.57,1500,1,0,0,9.675,0.01,6203.9,0.1437
203804,-630.63,1500,1,0,0,0.032,0.1027,5006.5,0.1115
205304,-304.65,1500,1,0,0,9.73,0.004,5006.5,0.2737
206804,-366.63,1500,1,0,0,7.44,0.0073,5008.1,0.2095
208304,-86.02,1500,0,0,0,0.783,0.0,1213.7,0.086
209804,6.59,1500,1,0,0,8.014,0.004,6204.2,0.2278
211304,35.71,1500,1,0,0,9.158,0.004,6213.7,0.1929
212804,375.42,1500,2,0,0,35.058,0.1733,14392.7,0.3373
213863,622.19,1059,3,1,0,39.145,0.051,15000.0,0.3852
215363,-73.47,1500,0,0,0,1.788,0.0,1172.5,0.1318
216863,196.11,1500,1,0,0,18.881,0.0373,7574.0,0.236
218363,70.76,1500,2,0,0,24.973,0.0733,10006.5,0.3805
219863,-225.17,1500,1,0,0,12.227,0.0173,5000.0,0.2564
221363,-513.59,1500,1,0,0,3.104,0.0147,5006.9,0.2309
222694,673.62,1331,3,1,0,41.017,0.121,15000.0,0.3391
223928,667.67,1234,3,1,0,41.772,0.1232,15000.0,0.309
225428,117.64,1500,2,0,0,26.618,0.0873,10006.5,0.2544
226928,-358.47,1500,1,0,0,8.723,0.018,5002.1,0.3083
228302,700.42,1374,3,1,0,43.044,0.1499,15000.0,0.3177
229802,-320.26,1500,1,0,0,11.648,0.0847,5000.7,0.3006
231302,49.66,1500,2,0,0,22.899,0.0387,10006.5,0.2771
232802,415.28,1500,2,0,0,31.439,0.036,13041.5,0.2727
234302,159.56,1500,2,0,0,25.721,0.016,10006.5,0.309
235753,731.02,1451,3,1,0,39.863,0.0524,15000.0,0.2962
237253,-337.68,1500,1,0,0,8.302,0.0093,5000.4,0.2015
238753,-569.19,1500,2,0,0,14.825,0.5707,10000.0,0.1659
240253,-567.46,1500,1,0,0,0.916,0.0,5001.6,0.2012
241753,-563.24,1500,1,0,0,1.04,0.0013,5006.5,0.1915
243108,670.53,1355,3,1,0,37.679,0.0494,15000.0,0.3149
244379,657.27,1271,3,1,0,37.674,0.0425,15000.0,0.3136
245879,-113.09,1500,2,0,0,16.047,0.0147,10000.0,0.2648
247379,-498.11,1500,1,0,0,2.998,0.004,5006.5,0.1587
248879,538.87,1500,2,0,0,38.582,0.0553,14358.6,0.3143
249995,628.86,1116,3,1,0,37.102,0.017,15000.0,0.3293
251495,-484.24,1500,1,0,0,0.605,0.1587,5006.5,0.2079
252995,16.6,1500,2,0,0,24.107,0.39,13540.7,0.195
253605,103.5,610,1,0,1,38.389,0.0803,7143.8,0.2716
255102,689.01,1497,3,1,0,36.156,0.0194,15000.0,0.2935
256602,24.65,1500,2,0,0,21.348,0.0327,10006.5,0.2063
257823,684.24,1221,3,1,0,40.132,0.0557,15000.0,0.2834
259174,700.73,1351,3,1,0,39.303,0.0466,15000.0,0.2812
259204,-91.38,30,0,0,1,24.498,0.0,1231.6,0.4038
260704,-405.1,1500,1,0,0,5.332,0.0,5001.7,0.1247
260726,-93.54,22,0,0,1,21.379,0.0,1230.6,0.2966
262226,-208.74,1500,1,0,0,12.862,0.0227,5000.0,0.1382
263726,-159.17,1500,2,0,0,14.573,0.0093,10000.0,0.2435
265226,40.42,1500,0,0,0,11.605,0.026,4994.7,0.5569
266726,-303.69,1500,1,0,0,9.593,0.0173,5001.8,0.1472
268226,10.86,1500,0,0,0,8.566,0.0153,4989.3,0.4004
269726,-8.73,1500,1,0,0,12.524,0.02,5000.0,0.3041
271226,-438.91,1500,1,0,0,4.748,0.0033,5000.0,0.1653
271271,-80.91,45,0,0,1,39.109,0.1111,1229.9,0.3276
271341,-64.55,70,0,0,1,44.532,0.0857,1229.7,0.2261
272628,700.11,1287,3,1,0,39.44,0.0365,15000.0,0.2744
274128,-292.65,1500,1,0,0,9.862,0.0133,5000.0,0.1363
275628,-4.28,1500,2,0,0,21.519,0.0527,10006.5,0.2429
276705,650.29,1077,3,1,0,41.022,0.0761,15000.0,0.2757
278205,-257.95,1500,1,0,0,11.409,0.028,5000.0,0.1287
279705,-429.41,1500,1,0,0,4.934,0.0,5006.5,0.1344
281205,113.67,1500,1,0,0,14.339,0.0387,6166.1,0.1675
282549,682.78,1344,3,1,0,37.776,0.0305,15000.0,0.2823
284049,-362.84,1500,1,0,0,7.91,0.0193,5007.5,0.2573
285227,653.42,1178,3,1,0,38.326,0.0289,15000.0,0.3162
286727,-124.77,1500,0,0,0,0.097,0.0,1206.7,0.2501
288227,345.89,1500,2,0,0,27.909,0.0313,11166.1,0.2688
289727,-10.29,1500,2,0,0,20.452,0.0293,10013.5,0.2315
291097,-138.76,1370,2,0,1,20.278,0.0423,10030.6,0.233
292492,751.28,1395,3,1,0,42.028,0.0652,15000.0,0.2817
292595,-95.83,103,1,0,1,34.515,0.0,5031.1,0.3741
293210,139.1,615,1,0,1,42.259,0.0732,8041.5,0.3202
294710,43.11,1500,1,0,0,10.823,0.0087,6213.7,0.3291
295334,38.56,624,2,0,1,43.807,0.2292,11567.2,0.378
296566,724.73,1232,3,1,0,43.182,0.0722,15000.0,0.2727
297572,641.73,1006,3,1,0,40.831,0.0557,15000.0,0.2983
298970,750.58,1398,3,1,0,41.58,0.0587,15000.0,0.2674
299558,50.98,588,1,0,1,44.242,0.2721,6567.2,0.3266
300554,647.84,996,3,1,0,41.034,0.0532,15000.0,0.2646
300723,-131.56,169,1,0,1,45.932,0.6272,6562.4,0.473
302105,732.54,1382,3,1,0,40.366,0.0405,15000.0,0.2722
302841,109.55,736,2,0,1,41.241,0.1209,11277.5,0.3069
303807,644.37,966,3,1,0,42.184,0.0683,15000.0,0.3013
304928,684.28,1121,3,1,0,41.395,0.0455,15000.0,0.2995
305352,22.6,424,1,0,1,37.785,0.0283,5414.3,0.3108
306852,-253.32,1500,1,0,0,11.435,0.0193,5023.5,0.1902
307996,692.48,1144,3,1,0,40.198,0.0192,15000.0,0.2835
309065,253.59,1069,2,0,1,41.066,0.1066,11562.4,0.2717
309963,206.64,898,2,0,1,42.719,0.1125,11263.1,0.2912
310254,-33.65,291,1,0,1,36.267,0.0344,5431.1,0.2864
311691,766.03,1437,3,1,0,40.841,0.0348,15000.0,0.2579
312816,703.24,1125,3,1,0,41.193,0.0196,15000.0,0.2568
314304,780.15,1488,3,1,0,40.041,0.0101,15000.0,0.2677
315547,724.86,1243,3,1,0,40.776,0.0201,15000.0,0.2474
316021,40.66,474,1,0,1,42.479,0.1498,6281.9,0.262
317034,650.67,1013,3,1,0,40.771,0.0444,15000.0,0.2537
318473,675.95,1439,3,1,0,36.642,0.0341,15000.0,0.2664
319479,253.91,1006,2,0,1,42.281,0.0954,11264.9,0.2487
320979,403.51,1500,2,0,0,30.382,0.0227,11619.7,0.2317
322479,262.12,1500,2,0,0,22.615,0.026,11231.2,0.1906
322539,-75.87,60,0,0,1,34.329,0.0,1228.8,0.3285
324039,29.34,1500,1,0,0,7.876,0.0,6228.8,0.0853
325539,74.45,1500,1,0,0,11.029,0.004,6234.3,0.1776
325851,-108.95,312,1,0,1,29.874,0.1538,6289.9,0.2691
326853,246.34,1002,2,0,1,41.893,0.0948,11562.4,0.2839
327306,82.98,453,1,0,1,41.596,0.0177,6229.6,0.2749
328326,659.34,1020,3,1,0,44.303,0.1275,15000.0,0.3034
328578,-59.97,252,1,0,1,48.501,0.3611,6562.4,0.313
329155,145.65,577,1,0,1,42.891,0.0416,6228.8,0.2889
329605,52.11,450,1,0,1,44.551,0.1178,6231.3,0.2803
