timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
8973,-101.31,46,0,0,1,5.416,0.0,2897.6,0.7853
9036,-102.05,63,0,0,1,4.745,0.0,4915.2,0.7489
9065,-98.71,29,0,0,1,10.517,0.0,2912.3,0.7026
9081,-100.25,16,0,0,1,10.715,0.0,1192.5,0.6658
9265,-102.79,184,0,0,1,5.824,0.0,814.3,0.6577
9290,-100.32,25,0,0,1,10.654,0.0,3530.9,0.7273
9326,-129.78,36,1,0,1,10.486,0.0,5021.5,0.8048
9414,-103.42,88,0,0,1,4.193,0.0,2971.1,0.6725
9455,-100.04,41,0,0,1,8.272,0.0,4003.8,0.5703
9508,-103.26,53,0,0,1,4.481,0.0,1562.4,0.6942
9572,-102.47,64,0,0,1,4.308,0.0,2505.7,0.6464
9606,-98.77,34,0,0,1,15.458,0.0882,4809.4,0.886
9669,-102.1,63,0,0,1,4.742,0.0,1372.8,0.6484
9734,-100.39,65,0,0,1,8.042,0.0308,4079.0,0.7048
9812,-102.15,78,0,0,1,4.747,0.0,529.7,0.6076
9876,-99.41,64,0,0,1,8.158,0.0,164.5,0.7186
10010,-99.57,134,0,0,1,8.415,0.0224,414.3,0.673
10043,-101.27,33,0,0,1,7.527,0.0,1567.2,0.7903
11543,-109.54,1500,0,0,0,1.152,0.0,2852.8,0.5592
13043,-146.71,1500,0,0,0,0.236,0.0027,109.2,0.7932
14543,-206.8,1500,0,0,0,0.095,0.102,3162.2,0.5608
16043,-315.03,1500,0,0,0,0.073,0.276,4196.9,0.2582
17543,-118.81,1500,0,0,0,0.066,0.0027,2604.9,0.3707
19043,-178.63,1500,0,0,0,0.066,0.0827,584.3,0.3682
20543,-129.77,1500,1,0,0,3.951,0.0887,5552.2,0.2583
22043,-172.81,1500,0,0,0,0.067,0.0827,297.1,0.29
23543,-460.62,1500,0,0,0,0.065,0.4707,1798.7,0.2472
25043,-299.36,1500,0,0,0,1.844,0.2913,2884.1,0.3569
26543,-168.08,1500,0,0,0,0.195,0.086,1373.7,0.2312
28043,-208.24,1500,0,0,0,0.152,0.1413,1641.9,0.2034
29543,-115.34,1500,0,0,0,0.213,0.02,1289.9,0.1935
31043,-119.98,1500,0,0,0,1.8,0.0653,890.6,0.2224
32543,-99.35,1500,0,0,0,1.194,0.006,4121.7,0.3749
34043,-772.94,1500,0,0,0,0.472,0.9133,2100.1,0.079
35543,-285.5,1500,1,0,0,0.074,0.2007,5000.0,0.206
37043,-278.07,1500,0,0,0,0.724,0.2507,2100.1,0.1994
38543,-113.46,1500,0,0,0,0.086,0.008,3210.8,0.2431
40043,-73.98,1500,0,0,0,3.102,0.0333,1154.9,0.283
41543,-1055.89,1500,1,0,0,1.654,0.8593,5000.0,0.1115
43043,-339.75,1500,0,0,0,1.161,0.3433,1166.1,0.1902
44191,-646.28,1148,0,0,1,1.652,0.8624,4282.6,0.1051
45691,-236.17,1500,0,0,0,2.323,0.2293,3025.1,0.2608
46268,-272.35,577,0,0,1,2.608,0.5251,4268.0,0.2515
47768,-320.4,1500,0,0,0,0.09,0.282,1557.8,0.2615
49249,-155.9,1481,0,0,1,9.676,0.1391,4840.0,0.7453
50749,-795.97,1500,1,0,0,5.089,0.6767,5000.0,0.3529
52249,-158.71,1500,0,0,0,0.333,0.0847,3534.8,0.1464
53749,-800.85,1500,0,0,0,0.756,0.9607,4825.8,0.055
55249,-660.51,1500,0,0,0,2.097,0.7987,3019.4,0.1292
56749,-1124.56,1500,1,0,0,0.549,0.758,5044.5,0.1118
58249,-69.9,1500,1,0,0,5.266,0.0293,5401.0,0.4443
59749,-419.57,1500,0,0,0,0.239,0.4353,1166.1,0.0952
61249,-1269.31,1500,1,0,0,0.492,0.9547,5000.0,0.0841
61341,-99.43,92,0,0,1,9.107,0.0761,4111.8,0.6286
62841,-100.77,1500,1,0,0,4.544,0.0473,5873.7,0.4644
64341,-589.24,1500,0,0,0,0.598,0.6687,1166.1,0.1218
65841,-340.38,1500,0,0,0,0.529,0.3287,753.7,0.188
67341,-776.52,1500,0,0,0,0.427,0.9207,3529.2,0.0425
68841,-583.85,1500,1,0,0,0.358,0.6173,5041.5,0.0945
70341,-198.28,1500,1,0,0,4.469,0.186,6166.1,0.3479
71841,-78.8,1500,0,0,0,2.281,0.02,2086.1,0.2321
73341,-552.12,1500,0,0,0,0.821,0.6253,542.4,0.1121
74841,-834.49,1500,0,0,0,0.071,0.9927,3899.2,0.0137
76341,-108.32,1500,1,0,0,1.625,0.002,5538.8,0.2856
76378,124.79,37,1,0,1,22.981,0.0,9995.5,0.5351
77878,-92.52,1500,0,0,0,1.99,0.0313,1190.6,0.2588
79378,-377.46,1500,0,0,0,2.191,0.4267,1190.6,0.1689
80878,-5.53,1500,1,0,0,8.077,0.0287,6200.1,0.3799
82378,9.81,1500,1,0,0,9.643,0.0527,6190.6,0.3475
83878,46.9,1500,1,0,0,10.667,0.0293,6190.6,0.3635
85378,-30.16,1500,1,0,0,6.498,0.0167,6186.6,0.3875
86878,20.12,1500,1,0,0,9.121,0.024,6192.6,0.346
88378,-142.46,1500,1,0,0,5.582,0.156,6190.6,0.2037
89878,-753.63,1500,1,0,0,0.397,0.8493,5006.6,0.0438
91378,-94.24,1500,0,0,0,2.074,0.042,4820.1,0.1689
91539,-73.97,161,0,0,1,48.6,0.8012,2106.8,0.4298
91563,-97.72,24,0,0,1,39.514,0.5833,2106.8,0.3903
91687,-104.75,124,1,0,1,56.359,0.9113,6166.1,0.4711
91729,-85.8,42,0,0,1,57.658,0.8095,1236.0,0.4189
91815,-76.86,86,0,0,1,59.894,0.8953,4822.2,0.4369
91930,-74.32,115,0,0,1,59.558,0.9391,4833.0,0.4819
93430,-104.18,1500,0,0,0,0.501,0.0087,1213.7,0.2457
93521,-78.25,91,0,0,1,28.839,0.0879,3025.7,0.5828
93567,-98.05,46,0,0,1,22.192,0.2609,3021.5,0.4086
95067,-822.52,1500,0,0,0,0.467,0.9847,3025.1,0.0267
96567,-119.84,1500,0,0,0,0.183,0.004,1562.4,0.4153
98067,-203.74,1500,0,0,0,1.307,0.1667,3025.1,0.1819
98198,-90.31,131,0,0,1,22.29,0.2748,1228.8,0.3358
99698,-102.35,1500,0,0,0,0.143,0.0027,3042.8,0.1567
101198,-585.96,1500,0,0,0,3.276,0.7407,1180.4,0.0616
101239,-96.0,41,0,0,1,24.532,0.2927,339.1,0.7716
102739,-90.98,1500,0,0,0,0.769,0.0,4820.1,0.2022
104239,-68.7,1500,0,0,0,1.924,0.0,4814.8,0.1989
105739,-48.52,1500,0,0,0,3.188,0.006,4492.6,0.1757
107239,-67.63,1500,0,0,0,1.768,0.0,3031.4,0.1628
108739,-75.51,1500,0,0,0,1.295,0.0,1562.4,0.156
110239,-52.78,1500,0,0,0,2.53,0.0,3030.4,0.1649
111739,-102.86,1500,0,0,0,0.083,0.0,1366.4,0.1939
113239,-97.39,1500,0,0,0,0.474,0.0087,1122.7,0.1137
114739,-97.12,1500,0,0,0,0.065,0.0,2376.7,0.1111
116239,-94.91,1500,0,0,0,0.264,0.0,2786.1,0.1238
117739,-81.21,1500,0,0,0,1.213,0.0013,4519.6,0.1522
119239,-87.38,1500,0,0,0,0.687,0.0,2984.3,0.1259
119538,-84.86,299,0,0,1,9.285,0.0,1259.6,0.2152
121038,-90.08,1500,0,0,0,0.437,0.0,757.6,0.1071
122538,-93.09,1500,0,0,0,0.387,0.0,4986.7,0.1342
124038,-583.53,1500,0,0,0,0.124,0.654,787.8,0.0659
125538,-98.66,1500,0,0,0,0.548,0.002,4933.7,0.205
127038,-93.72,1500,0,0,0,0.326,0.0,3325.2,0.1251
128538,-67.62,1500,0,0,0,2.27,0.0027,2016.0,0.2399
130038,-79.75,1500,0,0,0,1.54,0.0027,2631.0,0.1957
130738,-132.37,700,0,0,1,2.011,0.0,3549.8,0.2224
132238,-101.49,1500,0,0,0,0.11,0.0,3096.6,0.1761
133738,-37.96,1500,0,0,0,3.666,0.0033,3056.1,0.1939
135238,-38.77,1500,0,0,0,3.297,0.0007,3130.2,0.1597
136738,-94.71,1500,0,0,0,0.347,0.0027,3621.3,0.1133
138238,-146.26,1500,0,0,0,2.572,0.1207,4063.0,0.1687
139738,-118.53,1500,0,0,0,3.15,0.1093,1563.8,0.13
141238,-76.33,1500,0,0,0,1.51,0.0,4104.3,0.191
142738,-57.82,1500,0,0,0,2.384,0.006,3238.6,0.1436
144238,-289.63,1500,1,0,0,2.11,0.266,5002.7,0.1384
145738,-559.01,1500,0,0,0,1.655,0.6633,3633.7,0.0592
147238,-60.05,1500,0,0,0,2.029,0.0007,2651.2,0.1167
148738,-65.08,1500,0,0,0,1.795,0.004,4136.0,0.0847
150238,-9.58,1500,0,0,0,5.637,0.0173,3537.1,0.2026
151738,-74.88,1500,0,0,0,1.302,0.0053,4981.1,0.0857
153238,-77.44,1500,0,0,0,1.569,0.0147,4109.4,0.0999
154738,-8.6,1500,0,0,0,5.138,0.0013,3041.5,0.2284
156238,-81.36,1500,0,0,0,1.546,0.012,4979.3,0.1463
157738,-78.27,1500,0,0,0,1.097,0.0007,1166.1,0.124
159238,-113.61,1500,1,0,0,1.074,0.0007,5000.0,0.1513
160738,10.69,1500,0,0,0,6.298,0.0067,4212.4,0.2176
162238,-40.42,1500,0,0,0,3.119,0.0013,1202.4,0.1502
163738,-113.26,1500,1,0,0,0.807,0.0,5135.8,0.1304
165238,-91.57,1500,0,0,0,0.674,0.0,753.7,0.1937
166738,-69.07,1500,0,0,0,2.359,0.0127,4541.7,0.2103
168238,-42.13,1500,0,0,0,3.137,0.0,3044.6,0.1917
169738,-1234.41,1500,1,0,0,0.348,0.896,5006.7,0.0825
171238,-421.58,1500,0,0,0,0.516,0.446,1186.6,0.0896
172738,-316.0,1500,0,0,0,5.558,0.42,3223.6,0.2056
173539,-130.62,801,0,0,1,2.853,0.0125,3529.2,0.1562
174425,-119.66,886,0,0,1,5.501,0.0406,3223.0,0.2126
174931,-104.86,506,0,0,1,7.008,0.0435,3025.2,0.285
176431,-73.15,1500,0,0,0,1.867,0.002,2113.4,0.1932
177931,-68.51,1500,0,0,0,1.695,0.0033,4981.7,0.0933
179431,-22.7,1500,0,0,0,4.626,0.0,4820.1,0.2261
180931,-70.56,1500,0,0,0,1.938,0.0,1018.2,0.2269
182431,-1207.04,1500,1,0,0,0.627,0.9047,5001.6,0.0327
183931,-193.32,1500,0,0,0,0.902,0.1487,1190.6,0.1337
185431,-79.23,1500,0,0,0,1.481,0.0,3182.3,0.2365
186931,-68.21,1500,0,0,0,1.89,0.0,4825.8,0.1992
188431,-25.16,1500,1,0,0,6.465,0.012,5741.0,0.2816
189931,-90.5,1500,0,0,0,0.301,0.0,3048.2,0.104
191431,-71.69,1500,1,0,0,4.57,0.0327,6199.9,0.1989
192931,-277.88,1500,0,0,0,6.578,0.396,4513.6,0.2558
194431,-528.01,1500,1,0,0,1.551,0.0867,5008.2,0.1911
195931,-667.58,1500,1,0,0,9.943,0.654,5006.5,0.1889
197431,406.83,1500,2,0,0,33.963,0.1227,13548.4,0.449
198931,169.85,1500,2,0,0,19.823,0.0853,11204.7,0.2782
200431,-27.95,1500,0,0,0,4.037,0.0,1567.2,0.2878
201862,-778.82,1431,1,0,1,9.544,0.5325,6199.9,0.1408
203362,-39.06,1500,1,0,0,5.224,0.018,6572.8,0.1858
204862,-94.41,1500,0,0,0,0.091,0.0,1199.9,0.0697
206362,-392.3,1500,0,0,0,1.025,0.416,1567.2,0.1421
207862,-90.47,1500,1,0,0,9.366,0.186,6562.4,0.3022
209362,-54.39,1500,0,0,0,2.072,0.0,1172.5,0.096
210862,-27.17,1500,0,0,0,4.292,0.0067,4832.4,0.2468
212362,-45.39,1500,0,0,0,2.596,0.0,1169.1,0.1138
213862,-432.2,1500,1,0,0,3.727,0.0013,5006.5,0.2005
214469,-49.75,607,1,0,1,18.051,0.0412,6190.6,0.5606
215969,-92.98,1500,0,0,0,0.685,0.0,1174.1,0.2309
217469,-447.07,1500,0,0,0,0.913,0.4847,4820.1,0.1471
218969,-86.57,1500,1,0,0,4.715,0.06,6192.1,0.1827
220469,95.7,1500,1,0,0,13.504,0.0373,6192.2,0.3637
221969,-251.26,1500,1,0,0,4.357,0.2727,6186.6,0.1438
223469,-722.6,1500,0,0,0,0.65,0.854,1186.6,0.0421
224969,-0.67,1500,1,0,0,8.57,0.0233,5432.7,0.3775
226469,-759.94,1500,0,0,0,0.667,0.9047,1166.1,0.0486
227969,-42.47,1500,0,0,0,4.509,0.04,4986.7,0.1451
229469,-65.09,1500,0,0,0,2.725,0.026,4109.4,0.1106
230969,-98.64,1500,1,0,0,4.101,0.0693,6190.6,0.1261
232469,-26.37,1500,0,0,0,4.62,0.028,3184.7,0.1081
233969,-70.38,1500,0,0,0,2.497,0.022,1190.6,0.1788
235469,-80.96,1500,0,0,0,1.059,0.004,2127.4,0.1401
236969,-60.57,1500,0,0,0,2.172,0.0067,1186.6,0.1345
238469,-101.32,1500,0,0,0,2.075,0.0553,4102.5,0.1062
239969,-88.81,1500,0,0,0,0.915,0.0127,4862.3,0.0789
239988,-101.55,19,0,0,1,26.08,0.5789,3770.9,1.057
241488,-91.62,1500,0,0,0,0.934,0.016,4561.6,0.0867
242988,-519.73,1500,0,0,0,2.602,0.6033,2329.2,0.386
244488,-77.61,1500,0,0,0,1.972,0.0193,1190.6,0.1586
245988,-135.75,1500,0,0,0,3.139,0.128,1190.6,0.1793
247488,-88.55,1500,0,0,0,2.983,0.0547,1190.6,0.2191
248988,-121.54,1500,1,0,0,4.591,0.0947,6190.6,0.2925
250488,-750.35,1500,0,0,0,1.355,0.9107,1190.6,0.0448
251988,-89.9,1500,0,0,0,0.686,0.0047,1186.6,0.1663
253488,-55.8,1500,0,0,0,7.285,0.12,4099.8,0.2986
254988,-681.27,1500,0,0,0,1.127,0.8067,1190.6,0.1177
256488,-73.15,1500,0,0,0,3.442,0.048,4121.7,0.2077
257988,-31.44,1500,1,0,0,7.808,0.068,5006.6,0.2141
259488,-17.38,1500,1,0,0,6.608,0.0193,6547.6,0.2375
260988,-83.71,1500,1,0,0,3.359,0.0273,6199.9,0.1515
262488,-73.5,1500,0,0,0,1.078,0.0,2122.0,0.0869
263988,-80.22,1500,0,0,0,0.794,0.0,1572.8,0.0964
265488,-66.47,1500,0,0,0,1.936,0.0,4820.1,0.1854
266988,-84.28,1500,0,0,0,0.419,0.0,3225.9,0.0462
268488,-99.51,1500,0,0,0,0.207,0.0027,3069.3,0.1354
269988,-50.5,1500,0,0,0,2.288,0.0,3043.3,0.1086
271488,-54.45,1500,0,0,0,2.559,0.0,3041.8,0.2153
272988,-95.73,1500,0,0,0,0.066,0.0,1199.9,0.0867
274488,-69.11,1500,0,0,0,1.407,0.0,1169.3,0.1057
274812,-76.38,324,0,0,1,10.866,0.0,1229.2,0.3308
276312,-89.23,1500,0,0,0,0.509,0.0,1172.5,0.1349
277812,-94.99,1500,0,0,0,0.162,0.0,930.4,0.1079
279312,-83.62,1500,0,0,0,1.316,0.0153,2120.9,0.1185
280812,-86.52,1500,0,0,0,0.874,0.0,2087.0,0.176
282312,-109.01,1500,0,0,0,0.332,0.0,3740.6,0.3321
283812,-58.46,1500,0,0,0,2.09,0.0047,1228.8,0.0921
285312,-90.17,1500,0,0,0,0.923,0.01,1199.9,0.1534
286812,-89.87,1500,0,0,0,1.042,0.004,1142.8,0.2268
288312,-83.46,1500,0,0,0,0.942,0.0,3042.3,0.1773
289812,-45.14,1500,0,0,0,2.592,0.0007,1167.9,0.1055
291312,27.34,1500,1,0,0,8.294,0.004,8048.2,0.2689
292812,-59.9,1500,0,0,0,2.655,0.0,4115.5,0.2741
294312,-82.6,1500,0,0,0,0.918,0.0073,1141.0,0.0759
295812,-282.5,1500,0,0,0,1.081,0.27,1602.3,0.1294
297312,-72.62,1500,0,0,0,1.166,0.0013,3230.2,0.0805
298812,-88.49,1500,0,0,0,0.819,0.0,3005.0,0.1965
300312,-467.4,1500,1,0,0,3.363,0.5333,5888.1,0.1684
301812,-65.51,1500,0,0,0,2.481,0.016,3048.2,0.1882
303312,-753.82,1500,1,0,0,1.789,0.8853,5053.9,0.0709
304812,-16.33,1500,1,0,0,6.593,0.0133,7122.1,0.2194
306312,-148.08,1500,0,0,0,1.046,0.0927,1190.6,0.118
307812,-93.8,1500,0,0,0,0.176,0.0,1213.7,0.105
309312,31.44,1500,0,0,0,7.094,0.0047,4099.8,0.1898
310812,35.31,1500,1,0,0,8.895,0.0087,8043.8,0.225
312312,-1021.53,1500,1,0,0,5.581,0.8227,6172.5,0.0928
313812,-66.13,1500,0,0,0,1.971,0.0087,1562.4,0.1376
315312,-976.98,1500,1,0,0,3.575,0.654,6124.4,0.0627
316812,-59.05,1500,0,0,0,2.046,0.0007,1568.6,0.129
318312,-27.47,1500,1,0,0,5.395,0.002,6168.5,0.1577
319812,-533.89,1500,0,0,0,4.227,0.6893,3030.4,0.1128
319964,-95.14,152,0,0,1,11.107,0.0724,2154.5,0.3164
321464,-65.83,1500,0,0,0,1.973,0.002,3005.0,0.1765
321578,-109.93,114,0,0,1,5.949,0.1667,3536.2,0.202
323078,-89.9,1500,0,0,0,0.371,0.0,1567.2,0.0945
323473,-115.33,395,0,0,1,3.047,0.0,3025.1,0.321
324973,-48.85,1500,0,0,0,2.666,0.0,3037.9,0.1382
326473,-504.2,1500,0,0,0,1.778,0.5887,2088.7,0.0877
327973,-12.08,1500,0,0,0,4.691,0.0,3025.1,0.1766
329473,-76.88,1500,0,0,0,1.657,0.0,1166.1,0.2647
