timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
208498,-42.89,1500,0,0,0,0.121,0.0,42.3
209998,-43.25,1500,0,0,0,0.108,0.0,35.1
211498,-39.53,1500,0,0,0,0.31,0.0,109.5
212998,-42.93,1500,0,0,0,0.112,0.0,41.5
214498,-42.93,1500,0,0,0,0.113,0.0,41.5
215998,-43.47,1500,0,0,0,0.098,0.0,30.6
217498,-42.93,1500,0,0,0,0.11,0.0,41.5
218998,-43.47,1500,0,0,0,0.099,0.0,30.6
220498,-220.79,1500,0,0,0,0.107,0.2367,34.2
221998,-43.47,1500,0,0,0,0.101,0.0,30.6
223498,-44.32,1500,0,0,0,0.063,0.0,13.5
224998,-133.43,1500,0,0,0,0.085,0.1193,21.5
226498,-50.63,1500,0,0,0,0.083,0.0087,17.4
227998,-43.93,1500,0,0,0,0.083,0.0,21.5
229498,-43.93,1500,0,0,0,0.083,0.0,21.5
230998,-44.32,1500,0,0,0,0.064,0.0,13.5
232498,-47.24,1500,0,0,0,0.095,0.0047,25.2
233998,-235.4,1500,0,0,0,0.086,0.2553,22.1
235498,-43.44,1500,0,0,0,0.101,0.0,31.2
236781,-536.42,1283,0,0,1,0.136,0.0,41.5
238281,-101.4,1500,0,0,0,0.087,0.0767,22.1
239781,-42.93,1500,0,0,0,0.122,0.0,41.5
241281,-42.89,1500,0,0,0,0.122,0.0,42.2
242781,-39.59,1500,0,0,0,0.304,0.0,108.1
244281,-42.93,1500,0,0,0,0.118,0.0,41.5
245781,-42.93,1500,0,0,0,0.119,0.0,41.5
247281,-42.71,1500,0,0,0,0.131,0.0,45.9
248781,-40.73,1500,0,0,0,0.279,0.0007,95.4
250281,-39.98,1500,0,0,0,0.298,0.0,100.4
250351,-497.56,70,0,0,1,10.88,0.1286,180.7
251851,-42.25,1500,0,0,0,0.155,0.0,55.0
253351,0.4,1500,0,0,0,2.539,0.0,908.1
254851,-32.99,1500,0,0,0,1.22,0.0133,440.2
256351,-34.45,1500,0,0,0,0.72,0.0027,251.0
257851,-1.99,1500,0,0,0,3.12,0.0167,1110.2
259021,-516.75,1170,0,0,1,1.828,0.0128,517.0
260225,-520.73,1204,0,0,1,1.804,0.0183,527.7
261725,-13.96,1500,0,0,0,2.284,0.0133,820.9
263225,-341.19,1500,0,0,0,3.207,0.4727,1166.1
264725,-21.11,1500,0,0,0,1.362,0.0007,487.8
266225,-490.19,1500,0,0,0,3.182,0.6713,1166.1
267725,11.14,1500,0,0,0,3.033,0.0,1122.7
268693,-702.1,968,0,0,1,5.031,0.4845,1228.8
270193,-448.69,1500,0,0,0,3.304,0.616,1166.1
270890,-464.47,697,0,0,1,7.009,0.0143,1228.8
272390,-114.56,1500,0,0,0,3.364,0.1747,1228.8
273890,3.31,1500,0,0,0,3.253,0.0133,1166.1
274187,-477.97,297,0,0,1,16.124,0.2054,1228.8
275687,8.81,1500,0,0,0,3.239,0.006,1166.1
277187,-53.69,1500,0,0,0,3.158,0.0893,1166.1
278687,-419.19,1500,0,0,0,3.174,0.5767,1166.1
280187,-25.19,1500,0,0,0,3.164,0.0513,1166.1
281687,-28.19,1500,0,0,0,3.166,0.0553,1166.1
283187,-11.07,1500,0,0,0,2.091,0.006,768.5
284687,-21.38,1500,0,0,0,1.275,0.0,472.5
286187,-40.28,1500,0,0,0,0.264,0.0,94.4
287687,-42.31,1500,0,0,0,0.153,0.0,53.9
289187,-42.31,1500,0,0,0,0.144,0.0,53.9
290687,-41.41,1500,0,0,0,0.219,0.0,71.9
292187,-42.69,1500,0,0,0,0.145,0.0,46.1
293687,-41.64,1500,0,0,0,0.184,0.0,67.1
293719,-499.55,32,0,0,1,23.415,0.4688,178.2
295219,-15.82,1500,0,0,0,2.33,0.0193,873.7
296719,11.31,1500,0,0,0,3.194,0.0027,1166.1
298219,-17.32,1500,0,0,0,12.075,0.2607,4463.5
299719,6.31,1500,0,0,0,3.19,0.0093,1166.1
301219,-0.19,1500,0,0,0,3.236,0.018,1166.1
302719,10.31,1500,0,0,0,3.266,0.004,1166.1
304219,-528.57,1500,0,0,0,3.199,0.7207,1138.7
305719,7.48,1500,0,0,0,3.328,0.0073,1159.5
307219,-28.6,1500,0,0,0,1.265,0.0067,428.1
308719,-30.31,1500,0,0,0,1.021,0.004,353.8
310219,-37.37,1500,0,0,0,0.462,0.0,152.5
311719,-39.59,1500,0,0,0,0.305,0.0,108.1
313219,-39.54,1500,0,0,0,0.309,0.0,109.2
314719,-83.78,1500,0,0,0,2.094,0.1027,764.4
316219,-39.59,1500,0,0,0,0.295,0.0,108.1
317719,-30.8,1500,0,0,0,1.046,0.0067,384.0
319219,-13.85,1500,0,0,0,1.782,0.0013,643.0
320719,11.93,1500,0,0,0,3.181,0.0,1138.7
322219,-38.74,1500,0,0,0,0.347,0.0,125.2
323719,-16.88,1500,0,0,0,1.611,0.0013,582.3
325219,-22.88,1500,0,0,0,1.627,0.0093,582.3
326719,13.31,1500,0,0,0,3.27,0.0,1166.1
328219,12.33,1500,0,0,0,3.163,0.0,1146.6
329719,8.24,1500,0,0,0,3.195,0.006,1154.9
331219,12.74,1500,0,0,0,3.201,0.0,1154.9
332719,-43.3,1500,0,0,0,1.496,0.034,544.0
334219,-17.23,1500,0,0,0,1.508,0.0,555.3
335719,12.84,1500,0,0,0,3.135,0.0,1156.9
337219,-4.69,1500,0,0,0,3.19,0.024,1166.1
337358,-475.03,139,0,0,1,45.427,0.7122,1572.8
337483,-474.11,125,0,0,1,50.523,0.784,1572.8
338983,-214.19,1500,0,0,0,3.153,0.3033,1166.1
340483,-655.19,1500,0,0,0,3.183,0.8913,1166.1
341983,-725.69,1500,0,0,0,3.153,0.9853,1166.1
343483,10.93,1500,0,0,0,3.166,0.0013,1138.7
344983,-5.78,1500,0,0,0,2.296,0.002,814.3
346483,1.52,1500,0,0,0,2.55,0.0,930.4
347983,-36.02,1500,0,0,0,0.505,0.0,179.7
349483,-20.66,1500,0,0,0,1.346,0.0,486.8
350983,-42.24,1500,0,0,0,0.152,0.0,55.1
352483,-32.98,1500,0,0,0,0.787,0.002,270.4
353983,-28.69,1500,0,0,0,3.186,0.056,1166.1
355483,-25.45,1500,0,0,0,1.984,0.0233,741.0
356983,-36.69,1500,0,0,0,0.464,0.0,166.2
358483,-20.28,1500,0,0,0,1.379,0.0,494.4
359983,-40.96,1500,0,0,0,0.202,0.0,80.7
361483,-0.69,1500,0,0,0,3.204,0.0187,1166.1
362983,-49.69,1500,0,0,0,3.263,0.084,1166.1
364483,-2.69,1500,0,0,0,3.207,0.0213,1166.1
365983,-40.28,1500,0,0,0,0.251,0.0,94.4
367483,-19.44,1500,0,0,0,1.967,0.0147,731.2
368983,-2.77,1500,0,0,0,2.537,0.0067,944.7
370483,-8.67,1500,0,0,0,1.936,0.0,726.6
371983,-30.29,1500,0,0,0,1.359,0.0133,494.2
373483,-24.79,1500,0,0,0,1.369,0.006,494.2
374983,-258.19,1500,0,0,0,3.22,0.362,1166.1
376483,-674.19,1500,0,0,0,3.152,0.9167,1166.1
377983,13.31,1500,0,0,0,3.12,0.0,1166.1
379483,-12.69,1500,0,0,0,3.192,0.0347,1166.1
380983,-575.19,1500,0,0,0,3.16,0.7847,1166.1
382483,4.31,1500,0,0,0,3.17,0.012,1166.1
383983,-44.81,1500,0,0,0,1.97,0.0473,713.8
385483,-207.96,1500,0,0,0,0.219,0.2227,80.7
386983,-46.71,1500,0,0,0,0.078,0.0033,15.8
388483,-251.67,1500,0,0,0,0.085,0.2767,16.7
389983,-545.85,1500,0,0,0,0.107,0.67,33.0
391483,-43.86,1500,0,0,0,0.09,0.0,22.7
392983,3.31,1500,0,0,0,3.246,0.0133,1166.1
394483,-44.73,1500,0,0,0,0.072,0.0007,15.4
395983,-20.79,1500,0,0,0,1.418,0.0007,494.2
397483,-565.47,1500,0,0,0,0.431,0.7033,140.6
398983,-42.35,1500,0,0,0,0.619,0.0107,212.9
400483,6.31,1500,0,0,0,3.18,0.0093,1166.1
401283,-472.56,800,0,0,1,6.058,0.025,1228.8
401925,-557.32,642,0,0,1,7.57,0.31,1228.8
403425,12.94,1500,0,0,0,3.179,0.0,1158.9
404925,8.31,1500,0,0,0,3.236,0.0067,1166.1
406425,-2.14,1500,0,0,0,3.166,0.02,1157.3
407925,12.81,1500,0,0,0,3.173,0.0,1156.3
409425,-118.69,1500,0,0,0,3.275,0.176,1166.1
410925,-30.88,1500,0,0,0,0.821,0.0,282.4
412425,13.31,1500,0,0,0,3.308,0.0,1166.1
413925,13.31,1500,0,0,0,3.29,0.0,1166.1
415425,-37.17,1500,0,0,0,0.462,0.0,156.6
416925,13.31,1500,0,0,0,3.333,0.0,1166.1
418425,13.31,1500,0,0,0,3.229,0.0,1166.1
419925,8.31,1500,0,0,0,3.185,0.0067,1166.1
421425,-197.69,1500,0,0,0,3.301,0.2813,1166.1
422925,30.12,1500,0,0,0,4.339,0.004,1562.4
424425,13.31,1500,0,0,0,3.315,0.0,1166.1
