timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
99634,-44.17,1500,0,0,0,0.084,0.0,15.2
101134,-43.85,1500,0,0,0,0.089,0.0,21.5
102634,-43.71,1500,0,0,0,0.095,0.0,24.2
104134,-35.67,1500,0,0,0,0.511,0.0,178.2
105634,8.95,1500,0,0,0,3.171,0.0093,1166.1
107134,12.44,1500,0,0,0,3.168,0.0047,1166.1
108634,15.94,1500,0,0,0,3.163,0.0,1166.1
110134,1.45,1500,0,0,0,3.171,0.0193,1166.1
111634,17.35,1500,0,0,0,3.196,0.0,1192.8
113134,17.33,1500,0,0,0,3.238,0.0,1192.6
114634,-41.88,1500,0,0,0,0.167,0.0,59.6
116134,-116.66,1500,0,0,0,0.233,0.1013,82.9
117634,-42.19,1500,0,0,0,0.138,0.0,53.9
119134,-42.83,1500,0,0,0,0.11,0.0,41.5
120634,-43.31,1500,0,0,0,0.102,0.0,32.0
122134,-43.22,1500,0,0,0,0.106,0.0,33.9
123634,14.48,1500,0,0,0,3.058,0.0,1138.7
123865,-103.43,231,0,0,1,1.112,0.0,67.1
124144,-105.56,279,0,0,1,0.755,0.0,53.9
124287,-101.48,143,0,0,1,1.458,0.0,53.9
125477,-132.89,1190,0,0,1,0.175,0.0,53.9
126977,-259.03,1500,0,0,0,3.082,0.364,1128.1
128477,18.45,1500,0,0,0,3.171,0.0,1216.1
129977,15.96,1500,0,0,0,3.182,0.0,1166.1
131477,15.96,1500,0,0,0,3.183,0.0,1166.1
132977,14.67,1500,0,0,0,3.082,0.0,1142.0
134477,-75.49,1500,0,0,0,0.058,0.0413,9.0
135977,-44.59,1500,0,0,0,0.063,0.0,6.5
137477,-46.59,1500,0,0,0,0.064,0.0027,6.5
138977,-44.53,1500,0,0,0,0.06,0.0,8.1
140477,-44.26,1500,0,0,0,0.072,0.0,13.5
141977,-43.66,1500,0,0,0,0.091,0.0,25.2
142269,-68.33,292,0,0,1,10.498,0.0,774.6
143769,-22.4,1500,0,0,0,3.19,0.0553,1228.8
145244,-80.04,1475,0,0,1,3.232,0.0,1231.3
146744,15.94,1500,0,0,0,3.165,0.0,1166.1
148244,-4.56,1500,0,0,0,2.045,0.0,774.6
149744,-17.44,1500,0,0,0,1.437,0.0,527.3
151244,14.84,1500,0,0,0,3.111,0.0007,1154.9
152744,15.36,1500,0,0,0,3.14,0.0,1154.9
154244,15.34,1500,0,0,0,3.118,0.0,1154.9
155744,-392.02,1500,0,0,0,3.21,0.544,1166.1
157244,5.36,1500,0,0,0,3.141,0.0133,1154.9
158744,15.95,1500,0,0,0,3.178,0.0,1166.1
160244,15.95,1500,0,0,0,3.172,0.0,1166.1
161744,-32.65,1500,0,0,0,0.62,0.0,236.7
163244,16.22,1500,0,0,0,3.109,0.0,1172.5
163648,-47.97,404,0,0,1,11.755,0.0,1230.2
165148,-27.07,1500,0,0,0,0.914,0.0,343.3
166648,-43.86,1500,0,0,0,0.086,0.0,21.5
168148,-44.26,1500,0,0,0,0.072,0.0,13.5
169648,-44.26,1500,0,0,0,0.073,0.0,13.5
171148,-44.2,1500,0,0,0,0.081,0.0,14.6
172648,-44.25,1500,0,0,0,0.073,0.0,13.7
174148,-43.86,1500,0,0,0,0.083,0.0,21.5
175648,2.15,1500,0,0,0,3.234,0.0227,1228.8
177148,-0.58,1500,0,0,0,3.141,0.022,1166.1
178648,15.93,1500,0,0,0,3.151,0.0,1166.1
