timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
337627,14.9,1500,0,0,0,3.264,0.0047,1213.7
339127,14.31,1500,0,0,0,3.187,0.0047,1203.2
340627,16.85,1500,0,0,0,3.201,0.002,1213.7
342127,-246.37,1500,0,0,0,3.137,0.3507,1174.2
342805,81.81,678,1,0,1,39.264,0.2124,6567.2
343468,77.81,663,1,0,1,40.034,0.2459,6567.2
344104,62.44,636,1,0,1,42.06,0.3113,6567.2
344231,-43.13,127,0,0,1,38.816,0.0551,1228.8
344964,95.01,733,1,0,1,36.205,0.1378,6567.2
346464,9.4,1500,0,0,0,3.249,0.012,1213.8
346646,-57.8,182,0,0,1,26.916,0.1813,1228.8
348146,211.17,1500,1,0,0,16.79,0.0513,6213.7
349646,15.39,1500,0,0,0,3.252,0.004,1213.7
351146,1.89,1500,0,0,0,3.253,0.022,1213.7
351737,72.74,591,1,0,1,34.386,0.1404,5013.5
352461,87.95,724,1,0,1,36.824,0.145,6567.2
353961,402.94,1500,2,0,0,30.313,0.104,11213.7
355461,401.9,1500,2,0,0,30.261,0.1053,11213.7
355940,95.22,479,0,0,1,41.243,0.1795,4832.4
357440,6.67,1500,0,0,0,3.255,0.016,1219.1
358940,82.92,1500,0,0,0,8.267,0.042,3050.6
359200,15.17,260,0,0,1,47.693,0.2769,3041.5
359479,21.43,279,0,0,1,44.474,0.2151,3058.0
359587,-46.38,108,0,0,1,58.302,0.463,1567.2
359696,-45.88,109,0,0,1,58.27,0.4495,1567.2
359786,-53.23,90,0,0,1,54.914,0.3444,1244.5
359921,-38.37,135,0,0,1,47.165,0.2444,1572.8
360025,-48.2,104,0,0,1,61.62,0.5192,1567.2
360150,-43.37,125,0,0,1,50.692,0.344,1567.2
360267,-44.61,117,0,0,1,54.453,0.3932,1567.2
360406,-38.8,139,0,0,1,45.492,0.2374,1567.2
360498,-52.9,92,0,0,1,54.721,0.3478,1261.2
360602,-42.38,104,0,0,1,61.165,0.4038,1564.0
