timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
356450,827.41,1060,3,1,0,49.559,0.083,15013.5,0.2883
357950,-179.87,1500,1,0,0,14.457,0.0273,6213.7,0.2216
359450,108.37,1500,2,0,0,24.301,0.026,10469.9,0.1847
359996,128.94,546,2,0,1,49.886,0.1154,11274.8,0.2414
360278,43.02,282,1,0,1,50.545,0.0816,6594.9,0.2518
361289,841.77,1011,3,1,0,52.676,0.1029,15008.7,0.2684
361612,-8.25,323,1,0,1,44.399,0.1053,6572.8,0.2377
362469,267.26,857,2,0,1,46.567,0.1004,11572.8,0.27
363564,830.01,1095,3,1,0,49.72,0.116,15013.5,0.2921
364261,219.51,697,2,0,1,50.388,0.1291,11259.6,0.3065
365761,-319.67,1500,1,0,0,9.47,0.0127,6572.8,0.1305
367261,-4.79,1500,2,0,0,21.539,0.0373,11154.9,0.2528
368761,-68.5,1500,2,0,0,19.38,0.0393,11138.7,0.1982
369561,712.23,800,3,1,0,49.561,0.1225,15013.5,0.3125
370512,735.8,951,3,1,0,46.405,0.102,15013.5,0.3013
371517,778.62,1005,3,1,0,48.1,0.1055,15013.5,0.3131
373017,-15.86,1500,2,0,0,20.53,0.04,11142.6,0.2439
374042,807.34,1025,3,1,0,50.933,0.1307,15009.3,0.3174
375542,-283.38,1500,1,0,0,11.038,0.0273,6145.3,0.2173
377042,-224.49,1500,1,0,0,12.381,0.008,6141.1,0.1521
377471,134.06,429,1,0,1,50.572,0.0653,5661.0,0.2827
378971,-238.96,1500,1,0,0,11.95,0.0133,6154.9,0.2062
380147,847.53,1176,3,1,0,49.258,0.1148,15009.3,0.2982
381647,-291.13,1500,1,0,0,10.496,0.016,6138.7,0.1954
382457,718.31,810,3,1,0,49.94,0.1296,15008.5,0.3071
383957,-393.45,1500,1,0,0,6.822,0.004,6154.9,0.2182
384758,723.57,801,3,1,0,50.885,0.1311,15013.5,0.2877
386258,-467.53,1500,1,0,0,4.231,0.0027,6166.1,0.1632
387758,178.89,1500,2,0,0,28.592,0.0627,11166.8,0.2141
389258,-477.69,1500,1,0,0,3.936,0.0013,6166.1,0.1589
390250,820.0,992,3,1,0,52.062,0.124,15013.5,0.2686
390799,186.76,549,1,0,1,48.544,0.0965,8728.5,0.3147
391773,831.24,974,3,1,0,51.932,0.0811,15013.5,0.282
393273,465.48,1500,2,0,0,34.631,0.152,14988.0,0.2208
394218,796.66,945,3,1,0,49.734,0.0667,15013.5,0.263
395718,-333.94,1500,1,0,0,14.347,0.226,6552.7,0.1807
396518,730.64,800,3,1,0,51.303,0.1163,15009.3,0.268
398018,46.83,1500,0,0,0,11.086,0.1293,4987.6,0.1692
398964,781.5,946,3,1,0,48.607,0.0666,15013.5,0.2613
400165,847.06,1201,3,1,0,47.48,0.0841,15009.7,0.2862
401178,835.45,1013,3,1,0,50.765,0.075,15013.5,0.2787
402678,-351.3,1500,1,0,0,8.135,0.0107,6219.9,0.1636
403454,708.9,776,3,1,0,49.928,0.1147,15013.5,0.2811
404954,165.59,1500,0,0,0,12.773,0.0187,4987.4,0.3595
405832,742.48,878,3,1,0,50.161,0.1378,15009.6,0.2938
407332,-39.02,1500,1,0,0,20.056,0.458,9987.8,0.1668
408832,-419.38,1500,1,0,0,5.67,0.0013,6166.4,0.1112
409827,758.83,995,3,1,0,44.582,0.0342,15007.7,0.246
411023,850.3,1196,3,1,0,46.81,0.0619,15002.8,0.2441
412523,-114.73,1500,0,0,0,0.056,0.0347,2102.2,0.1811
414023,78.79,1500,0,0,0,8.252,0.0073,4979.3,0.0816
415523,-54.62,1500,0,0,0,2.436,0.0213,4989.2,0.2147
417023,114.95,1500,0,0,0,9.868,0.0067,4980.3,0.1595
418523,-66.39,1500,0,0,0,1.159,0.0,2103.1,0.323
420023,-26.19,1500,0,0,0,3.016,0.0007,2094.2,0.1843
421523,-254.58,1500,0,0,0,8.9,0.4713,4988.5,0.1266
423023,147.4,1500,0,0,0,11.908,0.018,4989.7,0.2059
423560,58.08,537,1,0,1,36.793,0.0298,6557.8,0.3056
424150,105.43,590,1,0,1,40.748,0.0559,6562.4,0.2934
425203,288.09,1053,2,0,1,39.319,0.0332,11552.7,0.2796
426382,674.01,1179,3,1,0,35.018,0.0263,15013.8,0.2862
427882,-3.58,1500,0,0,0,4.062,0.0007,2101.2,0.1992
